X,Y,Z
-0.371150940407985,1.32774312365105,1.11495791802427
-0.37099791129426,1.32780680970375,1.11491524624869
-0.370850311488624,1.32787288068424,1.1148799213597
-0.370713857494036,1.32794235666758,1.11485775151654
-0.370592669381266,1.32801504740039,1.11485254919327
-0.370488957182984,1.32808925377927,1.1148661744942
-0.370403284140371,1.32816237260731,1.1148989754509
-0.370335526525599,1.32823197974723,1.11494998533836
-0.370285682290033,1.3282964478249,1.11501715180379
-0.370254045202628,1.32835498327598,1.1150978096207
-0.370241005464366,1.32840749480137,1.11518914819224
-0.370246732066429,1.32845441693947,1.11528850635667
-0.370270891891334,1.32849651127595,1.1153934637267
-0.370312535143825,1.32853466704343,1.11550186570178
-0.370370141364935,1.32856959758734,1.11561196411677
-0.370441707492569,1.32860148251155,1.11572258618787
-0.370524880009754,1.3286298093116,1.1158331633759
-0.370617245851645,1.32865352392798,1.11594368090343
-0.370716681559894,1.3286714050011,1.1160546511554
-0.370821494637014,1.32868247788824,1.11616704689368
-0.370930320543214,1.32868626601572,1.11628206102684
-0.371041971646072,1.32868288803266,1.11640067772158
-0.371155346401278,1.32867312479702,1.1165233017663
-0.371269355273212,1.32865840561475,1.11664966319027
-0.371382837890934,1.32864062727043,1.11677892598101
-0.371494491414475,1.32862187656526,1.11690994994065
-0.371602830229448,1.32860418702348,1.11704173609709
-0.371706203736823,1.32858934142538,1.11717380883952
-0.371802900510935,1.32857862199671,1.11730615111859
-0.371891363653964,1.32857254913252,1.11743883732307
-0.371970476907586,1.32857079405541,1.11757186591398
-0.372039808860507,1.32857235510961,1.11770524801413
-0.372099703524529,1.32857585628521,1.117839107207
-0.37215119492281,1.32857973083713,1.11797375785159
-0.372195801987666,1.32858238682746,1.11810976976562
-0.372235187698572,1.32858256348427,1.11824782741301
-0.372270752668522,1.32857960841119,1.11838831808484
-0.372303414346348,1.32857343299504,1.11853086976274
-0.372333628713922,1.32856437145868,1.1186740172674
-0.372361507492036,1.32855311903189,1.11881518225054
-0.372386974379779,1.32854071039718,1.11895110008986
-0.372409940542217,1.32852846975145,1.11907842771342
-0.372430462698453,1.32851787954114,1.11919426484972
-0.372448867938032,1.32851036086725,1.11929656025563
-0.372465743984012,1.32850699845475,1.11938426906805
-0.37248176162218,1.32850830673756,1.11945720413049
-0.372497558747933,1.32851418294093,1.119515754676
-0.372513784982547,1.32852414594705,1.119560617361
-0.372531128050479,1.32853771260146,1.11959258200303
-0.372550274056037,1.3285545827278,1.1196124000993
-0.372571819074482,1.32857455174424,1.11962075059342
-0.372596127894359,1.32859736225949,1.11961822833651
-0.372623302430991,1.32862266001202,1.11960534616253
-0.372653310330899,1.32865005241792,1.1195826438626
-0.37268612413721,1.3286792376114,1.11955087431165
-0.372721774028611,1.32871019168566,1.11951115163787
-0.37276028797216,1.32874336278849,1.11946499841202
-0.372801601203697,1.32877976337096,1.11941420598536
-0.372845511315469,1.32882083636033,1.11936047440638
-0.372891640922144,1.32886810138993,1.11930512429451
-0.372939403111487,1.32892273426777,1.11924915628741
-0.37298795432511,1.32898519782311,1.11919345617556
-0.373036140461723,1.32905497047001,1.11913888470019
-0.373082540833934,1.32913040121536,1.11908629169672
-0.373125643122927,1.32920875503207,1.11903649428554
-0.373164055381497,1.32928649464986,1.11899009647208
-0.373196625644163,1.32935978731395,1.11894725623324
-0.373222538993025,1.32942535298645,1.11890778416142
-0.373241505646426,1.32948140341984,1.11887153002638
-0.373253838641139,1.32952794120788,1.11883860153684
-0.373260270411556,1.32956637693159,1.11880930274604
-0.373261621190165,1.32959900191171,1.11878400435598
-0.373258482866707,1.32962850548727,1.11876303496749
-0.373251053994967,1.32965757352573,1.11874652425683
-0.373239151671368,1.32968865396685,1.1187341947918
-0.373222376454771,1.32972383992206,1.11872527810833
-0.373200327450329,1.32976473848652,1.11871867010698
-0.373172620695974,1.32981228777277,1.11871319813442
-0.373138678956412,1.32986665898521,1.11870785729137
-0.373097564349212,1.32992733127447,1.11870200243945
-0.373048016263582,1.32999325961394,1.11869547146733
-0.372988680489463,1.33006312911312,1.11868858193015
-0.372918393022944,1.33013565213668,1.11868198671075
-0.372836241296661,1.33020975965041,1.11867637255923
-0.372741357395838,1.33028469685927,1.11867208004801
-0.372632699709302,1.3303601553333,1.11866888434095
-0.372508972560001,1.33043653672141,1.11866602297932
-0.372368658610116,1.33051523933631,1.11866232772211
-0.37221007710497,1.33059867687091,1.11865635932499
-0.372031464060748,1.33068985057054,1.11864651122084
-0.371831327552622,1.33079158891512,1.11863109913785
-0.371609246484515,1.33090576633947,1.11860855459112
-0.371366753936437,1.33103267793626,1.11857777271619
-0.371107756737499,1.33117060950427,1.11853848111027
-0.370838278628226,1.33131570688468,1.11849152719714
-0.370565646774603,1.33146219201323,1.11843913018996
-0.370297505472216,1.33160287960627,1.1183849417465
-0.370041170414308,1.33172993652721,1.11833356797
-0.369803483632642,1.3318357949904,1.11828964909361
-0.369590894194605,1.33191407549121,1.11825701025226
-0.369409433284162,1.33196031202662,1.11823818663639
-0.369264426413424,1.33197238545682,1.11823426599508
-0.369160056818367,1.33195074034502,1.1182448770872
-0.369098889115243,1.33189830063356,1.11826829684259
-0.369081336435639,1.33181995819033,1.11830174859997
-0.369105255307524,1.33172186790957,1.11834185597374
-0.369165889914187,1.33161080291273,1.11838519269283
-0.369256256642224,1.33149356552391,1.11842881575652
-0.369368109887836,1.33137647808112,1.11847056416192
-0.36949336135242,1.33126500679104,1.11850905667228
-0.36962531895856,1.33116343949154,1.11854348560784
-0.369759225973466,1.3310745751085,1.11857332381326
-0.369892201143747,1.33099959809566,1.11859808659142
-0.370022916026538,1.33093822706504,1.1186172906295
-0.370151142833312,1.3308889831254,1.1186306364081
-0.370277247740961,1.33084955943113,1.11863820853446
-0.370401707330856,1.33081736635065,1.11864050127315
-0.370524690789643,1.33079011313613,1.11863836903547
-0.370645867521726,1.33076622875101,1.11863300829284
-0.3707645149962,1.33074497532177,1.11862586104715
-0.370879751264217,1.33072618614542,1.11861840587038
-0.370990750250263,1.33070982127925,1.11861198922444
-0.371096927983283,1.33069560688593,1.11860779108829
-0.371198010392958,1.33068289768954,1.1186068846877
-0.371293854213275,1.33067087226521,1.11861027118113
-0.371384184250799,1.3306588998055,1.11861878624034
-0.371468539969596,1.33064668579737,1.11863292023931
-0.37154643083707,1.33063413738478,1.1186526964648
-0.371617543542994,1.33062120333875,1.11867771919034
-0.371681867356474,1.33060787466178,1.11870735308406
-0.371739649172733,1.3305942927864,1.11874087631091
-0.371791245532549,1.33058076310088,1.11877754486962
-0.371836977246293,1.33056768569432,1.1188166272655
-0.371877007787128,1.33055553331583,1.11885742468091
-0.371911290807849,1.33054477749761,1.11889930463818
-0.371939648404595,1.33053574982227,1.11894171181779
-0.371961941180763,1.33052862698074,1.1189839922863
-0.371978177680702,1.33052349640984,1.11902522215918
-0.371988469320727,1.33052036044103,1.11906440718702
-0.371992942971839,1.33051912997719,1.11910082775377
-0.371991719064849,1.33051966017442,1.11913407425776
-0.371984906537559,1.33052179254,1.11916386866713
-0.371972592056466,1.33052539682925,1.11918999989632
-0.371954893456502,1.33053044616968,1.11921234339699
-0.371932094393178,1.33053707456191,1.11923082804865
-0.371904732523505,1.33054554456281,1.11924545278321
-0.371873532272555,1.33055617795975,1.11925644471773
-0.371839329442567,1.33056932269064,1.11926439740573
-0.371803128619575,1.33058537277564,1.11927017704915
-0.371766094025727,1.33060471762772,1.11927466632008
-0.371729346010407,1.33062746705076,1.11927867084703
-0.371693766361032,1.33065311895614,1.11928308545032
-0.371659912816867,1.33068043164158,1.11928900808304
-0.371627939804499,1.3307075368607,1.11929753856149
-0.37159740974761,1.33073221818838,1.11930935726121
-0.371567099944547,1.33075211107977,1.11932446645461
-0.371535200053639,1.33076459149903,1.11934243243048
-0.371499782156675,1.33076660782466,1.11936282371415
-0.371459003353439,1.33075484052953,1.11938521433199
-0.371411172711066,1.33072613899977,1.11940890901902
-0.371354875754912,1.33067817525269,1.1194329376879
-0.371288783106797,1.33061055764814,1.11945624761586
-0.371211245392674,1.33052620252184,1.11947810640494
-0.371120338064486,1.3304318570473,1.11949919292415
-0.371014562695399,1.33033691851779,1.11952311403683
-0.370893753108648,1.33025104649712,1.11955723291885
-0.370759448097671,1.33018157307152,1.11961218849653
-0.370614310212561,1.33013139665387,1.11970036500441
-0.370460911862083,1.33009810499521,1.11983370170357
-0.3703006821472,1.33007496525945,1.12002128639398
-0.370133775583728,1.33005371455559,1.1202674019793
-0.369959945246185,1.33002811012975,1.12057050854479
-0.369779573346359,1.32999643618083,1.12092341858288
-0.369593901375358,1.32996188530399,1.12131451211929
-0.369404400964116,1.32993131071625,1.12172934379212
-0.369212010252466,1.32991330257021,1.12215242252541
-0.369016755390792,1.32991623963675,1.12256937316499
-0.368817731015768,1.3299467002479,1.12296913127717
-0.368613255324219,1.33000845092422,1.12334533690955
-0.36840104652579,1.33010227432158,1.12369640258987
-0.368178405918488,1.33022664341875,1.12402435785807
-0.367942673175157,1.33037880309194,1.124333036098
-0.367692047358834,1.3305558487191,1.12462638044465
-0.367426308311677,1.33075554768637,1.12490756750215
-0.367146946998733,1.3309767592837,1.12517914523565
-0.36685644421217,1.33121972289875,1.12544365765996
-0.366556903813395,1.33148640440249,1.12570407873901
-0.366249024429156,1.3317804956746,1.12596376981484
-0.365932066868704,1.33210682984371,1.12622596632461
-0.365604466884888,1.33247032893268,1.12649323399906
-0.365264529374936,1.33287463494593,1.12676751582309
-0.364910887698315,1.33332099198589,1.12705079129753
-0.364542749239348,1.3338081648207,1.12734585197672
-0.364160133348873,1.33433350121373,1.12765663986005
-0.363764058336383,1.33489430978164,1.12798776727672
-0.363356425814447,1.33548866336739,1.128343233892
-0.362939496323744,1.33611559396166,1.12872469628924
-0.362515181601108,1.33677505038495,1.12912996798812
-0.362084522140186,1.33746756245182,1.12955276741562
-0.361647388031788,1.33819334127617,1.12998415295849
-0.361202343261982,1.33895123426841,1.13041511429103
-0.360747234387193,1.33973873417865,1.13083953457635
-0.360280769904449,1.34055299751632,1.13125608971112
-0.359803916531483,1.3413911976538,1.13166779893349
-0.359319960481586,1.3422498019006,1.13207998635893
-0.358833577965627,1.34312380486021,1.13249822972114
-0.358349759938748,1.3440065658056,1.13292709338381
-0.357872691969056,1.34489059543635,1.1333698058471
-0.357404589574902,1.34576900349513,1.13382832317031
-0.356945342213585,1.34663629722236,1.1343029322879
-0.356493629202469,1.34748783216013,1.1347914036453
-0.356048651733734,1.34831876825703,1.13528865395612
-0.355610866281186,1.34912360177412,1.13578764780832
-0.355181178397466,1.34989678482533,1.1362811092138
-0.354759803346921,1.35063413795382,1.1367627908434
-0.354346096628046,1.35133373660541,1.13722751530551
-0.353939000170742,1.35199574972041,1.13767076719194
-0.353537261153932,1.35262221384438,1.13808934368349
-0.353139656701688,1.35321698232614,1.13848285084116
-0.352745697169179,1.35378505596438,1.13885414577539
-0.35235639818549,1.35433140554471,1.13920812421882
-0.351974268290781,1.35485996923406,1.13955017412046
-0.351602534612005,1.35537268224076,1.13988509499894
-0.351244265460853,1.35586841995286,1.14021535389653
-0.350901492705803,1.35634298348226,1.1405382557146
-0.350574507367859,1.35679135360237,1.14084539731193
-0.350261682775737,1.35721081425872,1.14112651085514
-0.349959647526319,1.35760187607236,1.14137401856197
-0.349663902116068,1.35796678705143,1.14158500814531
-0.349370141440872,1.35830791707723,1.14176100071381
-0.349075694639651,1.35862715972271,1.14190649573959
-0.348780139671017,1.35892604619997,1.14202729687212
-0.34848474137589,1.35920589239637,1.14212931793415
-0.348191175908073,1.35946769167869,1.14221790742077
-0.347900422960424,1.35971207725232,1.14229763835661
-0.347612442021589,1.35993946027669,1.14237221320801
-0.347326642215566,1.36015016927747,1.14244414169753
-0.347042712786824,1.36034471638796,1.14251435320564
