Frame,Time,SMPTE,bar_right_ankle_x,bar_right_ankle_y,bar_right_ankle_z
1,0.0,00:34:38.17:01,979.368,82.806,-231.56400000000002
2,0.01042,00:34:38.17:02,979.362,82.805,-231.572
3,0.02083,00:34:38.17:03,979.393,82.79799999999999,-231.58900000000003
4,0.03125,00:34:38.18:00,978.807,82.84100000000001,-231.222
5,0.04167,00:34:38.18:01,979.367,82.789,-230.873
6,0.052079999999999994,00:34:38.18:02,978.451,82.95700000000001,-231.768
7,0.0625,00:34:38.18:03,978.38,82.971,-231.86599999999999
8,0.07292,00:34:38.19:00,978.327,83.00399999999999,-231.92700000000002
9,0.08333,00:34:38.19:01,978.283,83.01299999999999,-231.97400000000002
10,0.09375,00:34:38.19:02,978.22,83.05,-231.90599999999998
11,0.10417,00:34:38.19:03,978.2539999999999,83.01700000000001,-232.03799999999998
12,0.11458,00:34:38.20:00,978.2589999999999,83.007,-232.054
13,0.125,00:34:38.20:01,978.181,83.04299999999999,-231.99
14,0.13542,00:34:38.20:02,978.2310000000001,83.01,-232.111
15,0.14583,00:34:38.20:03,978.253,83.00200000000001,-232.136
16,0.15625,00:34:38.21:00,978.189,83.071,-232.079
17,0.16667,00:34:38.21:01,978.25,83.01700000000001,-232.15900000000002
18,0.17708,00:34:38.21:02,978.2460000000001,83.008,-232.16400000000002
19,0.1875,00:34:38.21:03,978.212,83.059,-232.101
20,0.19792,00:34:38.22:00,978.2669999999999,83.02799999999999,-232.195
21,0.20833000000000002,00:34:38.22:01,978.255,83.022,-232.18599999999998
22,0.21875,00:34:38.22:02,978.193,83.059,-232.12
23,0.22916999999999998,00:34:38.22:03,978.273,83.035,-232.204
24,0.23958000000000002,00:34:38.23:00,978.265,83.01899999999999,-232.215
25,0.25,00:34:38.23:01,978.2360000000001,83.069,-232.15400000000002
26,0.26042,00:34:38.23:02,978.275,83.01899999999999,-232.22299999999998
27,0.27083,00:34:38.23:03,978.289,83.025,-232.21400000000003
28,0.28125,00:34:38.24:00,978.22,83.04799999999999,-232.168
29,0.29167,00:34:38.24:01,978.2669999999999,83.016,-232.237
30,0.30208,00:34:38.24:02,978.278,83.008,-232.245
31,0.3125,00:34:38.24:03,978.2710000000001,83.005,-232.25599999999997
32,0.32292,00:34:39.00:00,978.2610000000001,83.005,-232.257
33,0.33333,00:34:39.00:01,978.262,82.999,-232.269
34,0.34375,00:34:39.00:02,978.22,83.08,-232.2
35,0.35417,00:34:39.00:03,978.2610000000001,83.006,-232.261
36,0.36458,00:34:39.01:00,978.284,82.995,-232.261
37,0.375,00:34:39.01:01,978.275,82.994,-232.285
38,0.38542,00:34:39.01:02,978.203,83.041,-232.215
39,0.39583,00:34:39.01:03,978.2739999999999,82.99,-232.28
40,0.40625,00:34:39.02:00,978.2539999999999,82.999,-232.296
41,0.41667,00:34:39.02:01,978.2769999999999,82.995,-232.294
42,0.42708,00:34:39.02:02,978.215,83.039,-232.231
43,0.4375,00:34:39.02:03,978.28,82.98899999999999,-232.297
44,0.44792,00:34:39.03:00,978.298,82.985,-232.296
45,0.45833,00:34:39.03:01,978.2860000000001,83.001,-232.30700000000002
46,0.46875,00:34:39.03:02,978.2710000000001,83.006,-232.297
47,0.47917,00:34:39.03:03,978.22,83.051,-232.218
48,0.48958,00:34:39.04:00,978.284,83.007,-232.29
49,0.5,00:34:39.04:01,978.2660000000001,83.01100000000001,-232.28900000000002
50,0.51042,00:34:39.04:02,978.2819999999999,82.991,-232.271
51,0.52083,00:34:39.04:03,978.3,83.015,-232.275
52,0.53125,00:34:39.05:00,978.335,83.039,-232.265
53,0.54167,00:34:39.05:01,978.327,83.00200000000001,-232.263
54,0.55208,00:34:39.05:02,978.285,83.073,-232.2
55,0.5625,00:34:39.05:03,978.3530000000001,83.03299999999999,-232.28099999999998
56,0.57292,00:34:39.06:00,978.368,83.03399999999999,-232.275
57,0.58333,00:34:39.06:01,978.39,83.027,-232.274
58,0.59375,00:34:39.06:02,978.305,83.061,-232.19099999999997
59,0.60417,00:34:39.06:03,978.382,83.02600000000001,-232.282
60,0.61458,00:34:39.07:00,978.375,83.024,-232.28
61,0.625,00:34:39.07:01,978.4060000000001,83.029,-232.287
62,0.63542,00:34:39.07:02,978.4110000000001,83.02600000000001,-232.28400000000002
63,0.64583,00:34:39.07:03,978.34,83.07799999999999,-232.21400000000003
64,0.65625,00:34:39.08:00,978.413,83.021,-232.31
65,0.66667,00:34:39.08:01,978.3939999999999,83.012,-232.317
66,0.67708,00:34:39.08:02,978.383,83.01299999999999,-232.32299999999998
67,0.6875,00:34:39.08:03,978.3989999999999,83.01799999999999,-232.326
68,0.69792,00:34:39.09:00,978.393,82.98899999999999,-232.334
69,0.70833,00:34:39.09:01,978.3430000000001,83.044,-232.263
70,0.71875,00:34:39.09:02,978.409,83.008,-232.342
71,0.72917,00:34:39.09:03,978.424,83.023,-232.373
72,0.73958,00:34:39.10:00,978.3739999999999,83.059,-232.299
73,0.75,00:34:39.10:01,978.409,82.986,-232.377
74,0.76042,00:34:39.10:02,978.449,82.99600000000001,-232.393
75,0.77083,00:34:39.10:03,978.3989999999999,83.04700000000001,-232.34900000000002
76,0.78125,00:34:39.11:00,978.459,83.009,-232.43599999999998
77,0.79167,00:34:39.11:01,978.4680000000001,83.001,-232.43599999999998
78,0.80208,00:34:39.11:02,978.465,82.99700000000001,-232.44400000000002
79,0.8125,00:34:39.11:03,978.4889999999999,82.98700000000001,-232.45
80,0.8229200000000001,00:34:39.12:00,978.5189999999999,82.941,-232.47400000000002
81,0.8333299999999999,00:34:39.12:01,978.535,82.95299999999999,-232.50599999999997
82,0.84375,00:34:39.12:02,978.556,82.956,-232.535
83,0.8541700000000001,00:34:39.12:03,978.547,82.973,-232.50400000000002
84,0.8645799999999999,00:34:39.13:00,978.595,82.92200000000001,-232.58900000000003
85,0.875,00:34:39.13:01,978.62,82.93299999999999,-232.62
86,0.8854200000000001,00:34:39.13:02,978.671,82.91799999999999,-232.611
