Frame,Time,SMPTE,bar_right_wrist_x,bar_right_wrist_y,bar_right_wrist_z
91,0.9375,00:34:39.14:03,903.128,1074.843,-710.926
92,0.9479200000000001,00:34:39.15:00,902.2985,1062.4835,-705.3355
93,0.9583299999999999,00:34:39.15:01,901.6235,1050.218,-699.4645
94,0.96875,00:34:39.15:02,901.0715,1038.134,-693.415
95,0.9791700000000001,00:34:39.15:03,900.7230000000001,1026.2605,-687.189
96,0.9895799999999999,00:34:39.16:00,900.408,1014.936,-680.83
97,1.0,00:34:39.16:01,900.2739999999999,1003.832,-674.357
98,1.01042,00:34:39.16:02,900.3095,993.0505,-667.6095
99,1.02083,00:34:39.16:03,900.3195,982.5735,-660.8760000000001
100,1.03125,00:34:39.17:00,900.332,972.4019999999999,-654.0425
101,1.04167,00:34:39.17:01,900.4939999999999,962.554,-647.0369999999999
102,1.05208,00:34:39.17:02,900.8855,953.2545,-640.0455
103,1.0625,00:34:39.17:03,901.2739999999999,944.6,-633.3035
104,1.07292,00:34:39.18:00,901.8315,936.0855,-626.3875
105,1.08333,00:34:39.18:01,902.9889999999999,927.8860000000001,-619.035
106,1.09375,00:34:39.18:02,903.5565,919.9810000000001,-612.0585
107,1.10417,00:34:39.18:03,904.2819999999999,912.4005,-605.281
108,1.11458,00:34:39.19:00,904.9645,904.934,-598.3075
109,1.125,00:34:39.19:01,905.2695,897.6945,-591.471
110,1.13542,00:34:39.19:02,906.1085,890.8815,-584.4275
111,1.14583,00:34:39.19:03,907.1035,884.1669999999999,-577.1759999999999
112,1.15625,00:34:39.20:00,908.193,878.045,-570.335
113,1.16667,00:34:39.20:01,909.3815,872.22,-563.5245
114,1.17708,00:34:39.20:02,910.6445,866.7310000000001,-556.9125
115,1.1875,00:34:39.20:03,911.5939999999999,861.6895,-550.754
116,1.19792,00:34:39.21:00,912.727,856.6225,-544.4540000000001
117,1.20833,00:34:39.21:01,913.7575,851.6935,-538.1345
118,1.21875,00:34:39.21:02,914.7760000000001,847.0419999999999,-531.8895
119,1.22917,00:34:39.21:03,915.7955,842.73,-525.765
120,1.23958,00:34:39.22:00,916.9035,838.7665,-519.849
121,1.25,00:34:39.22:01,918.02,835.1010000000001,-514.217
122,1.26042,00:34:39.22:02,919.1015,831.6010000000001,-508.8415
123,1.27083,00:34:39.22:03,920.1785,828.2245,-503.705
124,1.28125,00:34:39.23:00,921.003,825.0045,-498.7805
125,1.29167,00:34:39.23:01,921.8285,821.8645,-494.01199999999994
126,1.30208,00:34:39.23:02,922.4665,818.8555,-489.4645
127,1.3125,00:34:39.23:03,923.0315,815.9889999999999,-485.0065
128,1.32292,00:34:39.24:00,923.54,813.2815,-480.67699999999996
129,1.33333,00:34:39.24:01,924.0310000000001,810.7955,-476.4365
130,1.34375,00:34:39.24:02,924.5369999999999,808.5005,-472.3455
131,1.35417,00:34:39.24:03,925.0145,806.3539999999999,-468.376
132,1.36458,00:34:40.00:00,925.4860000000001,804.4245,-464.5595
133,1.375,00:34:40.00:01,925.443,802.653,-461.13800000000003
134,1.38542,00:34:40.00:02,925.7725,800.909,-457.56800000000004
135,1.39583,00:34:40.00:03,926.0505,799.1845,-454.041
136,1.40625,00:34:40.01:00,926.2515,797.425,-450.5805
137,1.41667,00:34:40.01:01,926.3665,795.8085,-447.2305
138,1.42708,00:34:40.01:02,926.493,794.2605,-443.9855
139,1.4375,00:34:40.01:03,926.6355,792.7965,-440.908
140,1.44792,00:34:40.02:00,926.7339999999999,791.4860000000001,-438.017
141,1.45833,00:34:40.02:01,926.8365,790.2095,-435.2665
142,1.46875,00:34:40.02:02,926.8895,788.9825,-432.6505
143,1.47917,00:34:40.02:03,926.8960000000001,787.7565,-430.1505
144,1.48958,00:34:40.03:00,926.8815,786.612,-427.8065
145,1.5,00:34:40.03:01,926.8195,785.477,-425.586
146,1.51042,00:34:40.03:02,926.7185,784.421,-423.505
147,1.52083,00:34:40.03:03,926.6110000000001,783.3835,-421.5815
148,1.53125,00:34:40.04:00,926.4445,782.4155,-419.70300000000003
149,1.54167,00:34:40.04:01,926.2385,781.4975,-417.9985
150,1.55208,00:34:40.04:02,925.9580000000001,780.5815,-416.3505
151,1.5625,00:34:40.04:03,925.695,779.7485,-414.727
152,1.57292,00:34:40.05:00,925.35,778.954,-413.1495
153,1.58333,00:34:40.05:01,925.0395,778.1895,-411.533
