Frame,Time,SMPTE,bar_right_knee_x,bar_right_knee_y,bar_right_knee_z
321,3.33333,00:34:41.22:01,953.8889999999999,417.811,-195.2715
322,3.34375,00:34:41.22:02,953.888,417.8125,-195.2655
323,3.35417,00:34:41.22:03,953.9005,417.8195,-195.2635
324,3.36458,00:34:41.23:00,953.883,417.832,-195.245
325,3.375,00:34:41.23:01,953.8835,417.8325,-195.24200000000002
326,3.38542,00:34:41.23:02,953.8689999999999,417.8385,-195.234
327,3.39583,00:34:41.23:03,953.8745,417.843,-195.201
328,3.40625,00:34:41.24:00,953.8745,417.842,-195.1835
329,3.41667,00:34:41.24:01,953.8960000000001,417.853,-195.1725
330,3.42708,00:34:41.24:02,953.9145,417.847,-195.1515
331,3.4375,00:34:41.24:03,953.9485,417.8625,-195.1415
332,3.44792,00:34:42.00:00,954.0010000000001,417.8615,-195.1235
333,3.45833,00:34:42.00:01,954.035,417.8685,-195.1125
334,3.46875,00:34:42.00:02,954.1030000000001,417.8635,-195.106
335,3.47917,00:34:42.00:03,954.1465,417.85699999999997,-195.1
336,3.48958,00:34:42.01:00,954.2065,417.8725,-195.09099999999998
337,3.5,00:34:42.01:01,954.2425,417.8865,-195.10299999999998
338,3.51042,00:34:42.01:02,954.2615,417.875,-195.1035
339,3.52083,00:34:42.01:03,954.2689999999999,417.86199999999997,-195.0955
340,3.53125,00:34:42.02:00,954.2689999999999,417.8695,-195.1105
341,3.54167,00:34:42.02:01,954.2705,417.8645,-195.1055
342,3.55208,00:34:42.02:02,954.25,417.85699999999997,-195.1085
343,3.5625,00:34:42.02:03,954.2439999999999,417.861,-195.104
344,3.57292,00:34:42.03:00,954.2175,417.8625,-195.1065
345,3.58333,00:34:42.03:01,954.193,417.85900000000004,-195.115
346,3.59375,00:34:42.03:02,954.154,417.8615,-195.113
347,3.60417,00:34:42.03:03,954.1315,417.86300000000006,-195.1105
348,3.61458,00:34:42.04:00,954.1210000000001,417.866,-195.115
349,3.625,00:34:42.04:01,954.0955,417.8655,-195.1005
350,3.63542,00:34:42.04:02,954.0955,417.869,-195.0865
351,3.64583,00:34:42.04:03,954.122,417.875,-195.06900000000002
352,3.65625,00:34:42.05:00,954.12,417.875,-195.0415
353,3.66667,00:34:42.05:01,954.1465,417.8575,-195.0415
354,3.67708,00:34:42.05:02,954.188,417.8575,-195.021
355,3.6875,00:34:42.05:03,954.2085,417.853,-195.0205
356,3.69792,00:34:42.06:00,954.2285,417.8425,-194.9995
357,3.70833,00:34:42.06:01,954.2460000000001,417.8345,-194.99099999999999
358,3.71875,00:34:42.06:02,954.2635,417.85400000000004,-194.9755
359,3.72917,00:34:42.06:03,954.2565,417.8475,-194.96099999999998
360,3.73958,00:34:42.07:00,954.2665,417.8355,-194.9455
361,3.75,00:34:42.07:01,954.275,417.848,-194.93599999999998
362,3.76042,00:34:42.07:02,954.2935,417.852,-194.954
363,3.77083,00:34:42.07:03,954.2925,417.8415,-194.9585
364,3.78125,00:34:42.08:00,954.297,417.8315,-194.9535
365,3.79167,00:34:42.08:01,954.2925,417.83099999999996,-194.94099999999997
366,3.80208,00:34:42.08:02,954.2845,417.829,-194.9215
367,3.8125,00:34:42.08:03,954.2855,417.8225,-194.91099999999997
368,3.82292,00:34:42.09:00,954.2915,417.819,-194.8955
369,3.83333,00:34:42.09:01,954.3005,417.8115,-194.8685
370,3.84375,00:34:42.09:02,954.283,417.8185,-194.83599999999998
371,3.85417,00:34:42.09:03,954.2869999999999,417.8115,-194.8235
372,3.86458,00:34:42.10:00,954.273,417.8165,-194.8015
373,3.875,00:34:42.10:01,954.2735,417.8045,-194.77599999999998
374,3.88542,00:34:42.10:02,954.23,417.80300000000005,-194.7665
375,3.89583,00:34:42.10:03,954.1985,417.80300000000005,-194.74099999999999
376,3.90625,00:34:42.11:00,954.1560000000001,417.809,-194.731
377,3.91667,00:34:42.11:01,954.1295,417.793,-194.706
378,3.92708,00:34:42.11:02,954.12,417.805,-194.67700000000002
379,3.9375,00:34:42.11:03,954.0889999999999,417.8005,-194.66299999999998
380,3.94792,00:34:42.12:00,954.062,417.7765,-194.6175
381,3.95833,00:34:42.12:01,954.056,417.7905,-194.601
382,3.96875,00:34:42.12:02,954.062,417.787,-194.565
383,3.97917,00:34:42.12:03,954.063,417.779,-194.541
384,3.98958,00:34:42.13:00,954.0695,417.7725,-194.5155
385,4.0,00:34:42.13:01,954.0645,417.777,-194.4755
386,4.01042,00:34:42.13:02,954.0455,417.7815,-194.4475
387,4.02083,00:34:42.13:03,954.03,417.777,-194.4155
388,4.03125,00:34:42.14:00,954.0145,417.7635,-194.3895
389,4.04167,00:34:42.14:01,954.0115,417.7785,-194.3475
390,4.05208,00:34:42.14:02,953.9975,417.775,-194.324
391,4.0625,00:34:42.14:03,954.005,417.767,-194.2785
392,4.07292,00:34:42.15:00,953.988,417.7655,-194.26
393,4.08333,00:34:42.15:01,953.98,417.7615,-194.24200000000002
394,4.09375,00:34:42.15:02,953.9615,417.7725,-194.21200000000002
395,4.10417,00:34:42.15:03,953.962,417.77099999999996,-194.18400000000003
396,4.11458,00:34:42.16:00,953.971,417.7625,-194.15900000000002
397,4.125,00:34:42.16:01,953.961,417.756,-194.139
398,4.13542,00:34:42.16:02,953.9580000000001,417.76,-194.1305
399,4.14583,00:34:42.16:03,953.9605,417.75300000000004,-194.0955
400,4.15625,00:34:42.17:00,953.9495,417.749,-194.085
401,4.16667,00:34:42.17:01,953.9605,417.74800000000005,-194.077
402,4.17708,00:34:42.17:02,953.962,417.76300000000003,-194.062
403,4.1875,00:34:42.17:03,953.9755,417.7485,-194.054
404,4.19792,00:34:42.18:00,953.9889999999999,417.7515,-194.03900000000002
405,4.20833,00:34:42.18:01,954.0189999999999,417.76,-194.028
406,4.21875,00:34:42.18:02,954.059,417.7395,-194.0205
407,4.22917,00:34:42.18:03,954.0685,417.7395,-194.0035
408,4.23958,00:34:42.19:00,954.097,417.7285,-193.9945
409,4.25,00:34:42.19:01,954.1239999999999,417.731,-193.975
410,4.26042,00:34:42.19:02,954.1525,417.73900000000003,-193.9725
411,4.27083,00:34:42.19:03,954.1569999999999,417.7325,-193.953
412,4.28125,00:34:42.20:00,954.1595,417.733,-193.955
413,4.29167,00:34:42.20:01,954.1655,417.725,-193.949
