Frame,Time,SMPTE,bar_shoulder_centre_x,bar_shoulder_centre_y,bar_shoulder_centre_z
1,0.0,00:34:38.17:01,951.0930000000001,1354.6529999999998,-89.306
2,0.01042,00:34:38.17:02,951.1189999999999,1354.664,-89.31
3,0.02083,00:34:38.17:03,951.1605,1354.6835,-89.34200000000001
4,0.03125,00:34:38.18:00,951.2365,1354.881,-89.40299999999999
5,0.04167,00:34:38.18:01,951.159,1354.625,-89.402
6,0.052079999999999994,00:34:38.18:02,951.2125,1354.9615,-89.4105
7,0.0625,00:34:38.18:03,951.2495,1355.0105,-89.4305
8,0.07292,00:34:38.19:00,951.2555,1355.0510000000002,-89.456
9,0.08333,00:34:38.19:01,951.2719999999999,1355.0929999999998,-89.4755
10,0.09375,00:34:38.19:02,951.28,1355.1245,-89.4995
11,0.10417,00:34:38.19:03,951.3235,1355.1465,-89.5065
12,0.11458,00:34:38.20:00,951.3175,1355.1705,-89.5435
13,0.125,00:34:38.20:01,951.3275,1355.1970000000001,-89.5655
14,0.13542,00:34:38.20:02,951.323,1355.2225,-89.5775
15,0.14583,00:34:38.20:03,951.3555,1355.2575,-89.60799999999999
16,0.15625,00:34:38.21:00,951.3585,1355.287,-89.611
17,0.16667,00:34:38.21:01,951.3725,1355.3295,-89.6335
18,0.17708,00:34:38.21:02,951.3810000000001,1355.3605,-89.655
19,0.1875,00:34:38.21:03,951.3935,1355.3929999999998,-89.6675
20,0.19792,00:34:38.22:00,951.4205,1355.4260000000002,-89.6915
21,0.20833000000000002,00:34:38.22:01,951.4265,1355.451,-89.709
22,0.21875,00:34:38.22:02,951.4680000000001,1355.4945,-89.719
23,0.22916999999999998,00:34:38.22:03,951.4765,1355.5335,-89.76
24,0.23958000000000002,00:34:38.23:00,951.4855,1355.5605,-89.7735
25,0.25,00:34:38.23:01,951.4789999999999,1355.5910000000001,-89.805
26,0.26042,00:34:38.23:02,951.4960000000001,1355.6329999999998,-89.8215
27,0.27083,00:34:38.23:03,951.2895,1355.5655,-89.9505
28,0.28125,00:34:38.24:00,951.2655,1355.6105,-89.9935
29,0.29167,00:34:38.24:01,951.2415,1355.6329999999998,-90.0105
30,0.30208,00:34:38.24:02,951.2239999999999,1355.674,-90.035
31,0.3125,00:34:38.24:03,951.2005,1355.6995,-90.0805
32,0.32292,00:34:39.00:00,951.1635,1355.7595,-90.096
33,0.33333,00:34:39.00:01,951.12,1355.799,-90.11200000000001
34,0.34375,00:34:39.00:02,951.072,1355.84,-90.14200000000001
35,0.35417,00:34:39.00:03,951.0260000000001,1355.8875,-90.1735
36,0.36458,00:34:39.01:00,950.9860000000001,1355.9515,-90.196
37,0.375,00:34:39.01:01,950.9015,1355.99,-90.2215
38,0.38542,00:34:39.01:02,950.862,1356.029,-90.2155
39,0.39583,00:34:39.01:03,950.7985,1356.0645,-90.2325
40,0.40625,00:34:39.02:00,950.7335,1356.1085,-90.2615
41,0.41667,00:34:39.02:01,950.6610000000001,1356.1229999999998,-90.2825
42,0.42708,00:34:39.02:02,950.5930000000001,1356.1705,-90.29700000000001
43,0.4375,00:34:39.02:03,950.4889999999999,1356.22,-90.3205
44,0.44792,00:34:39.03:00,950.363,1356.2645,-90.346
45,0.45833,00:34:39.03:01,950.2125,1356.3095,-90.382
46,0.46875,00:34:39.03:02,950.0925,1356.3295,-90.402
47,0.47917,00:34:39.03:03,949.9830000000001,1356.3429999999998,-90.4355
48,0.48958,00:34:39.04:00,949.877,1356.3429999999998,-90.4745
49,0.5,00:34:39.04:01,949.7565,1356.3175,-90.5305
50,0.51042,00:34:39.04:02,949.674,1356.283,-90.584
51,0.52083,00:34:39.04:03,949.5455,1356.235,-90.6405
52,0.53125,00:34:39.05:00,949.4275,1356.18,-90.6985
53,0.54167,00:34:39.05:01,949.304,1356.1129999999998,-90.7505
54,0.55208,00:34:39.05:02,949.1655,1356.0355,-90.82700000000001
55,0.5625,00:34:39.05:03,949.053,1355.9515,-90.881
56,0.57292,00:34:39.06:00,948.9265,1355.8570000000002,-90.9425
57,0.58333,00:34:39.06:01,948.8055,1355.7535,-90.9895
58,0.59375,00:34:39.06:02,948.6365,1355.6345,-91.037
59,0.60417,00:34:39.06:03,948.4715,1355.474,-91.0855
60,0.61458,00:34:39.07:00,948.2695,1355.3129999999999,-91.125
61,0.625,00:34:39.07:01,948.0475,1355.1195,-91.177
62,0.63542,00:34:39.07:02,947.653,1354.979,-91.27
63,0.64583,00:34:39.07:03,947.4010000000001,1354.757,-91.31700000000001
64,0.65625,00:34:39.08:00,947.165,1354.5729999999999,-91.382
65,0.66667,00:34:39.08:01,946.8825,1354.3875,-91.4305
66,0.67708,00:34:39.08:02,946.6060000000001,1354.2315,-91.4765
67,0.6875,00:34:39.08:03,946.303,1353.996,-91.439
68,0.69792,00:34:39.09:00,946.028,1353.701,-91.4205
69,0.70833,00:34:39.09:01,945.6610000000001,1353.3115,-91.417
70,0.71875,00:34:39.09:02,945.242,1352.8145,-91.4205
71,0.72917,00:34:39.09:03,944.904,1352.2815,-91.477
72,0.73958,00:34:39.10:00,944.669,1351.8165,-91.4945
