Frame,Time,SMPTE,bar_left_elbow_x,bar_left_elbow_y,bar_left_elbow_z
402,4.17708,00:34:42.17:02,936.4019999999999,964.8739999999999,114.7275
403,4.1875,00:34:42.17:03,936.355,964.8539999999999,114.771
404,4.19792,00:34:42.18:00,936.327,964.8765,114.815
405,4.20833,00:34:42.18:01,936.2505,964.8710000000001,114.8765
406,4.21875,00:34:42.18:02,936.1915,964.8905,114.927
407,4.22917,00:34:42.18:03,936.1030000000001,964.8995,114.958
408,4.23958,00:34:42.19:00,936.0075,964.9045,114.9995
409,4.25,00:34:42.19:01,935.972,964.903,115.0275
410,4.26042,00:34:42.19:02,935.9505,964.9095,115.0455
411,4.27083,00:34:42.19:03,935.9839999999999,964.9019999999999,115.0365
412,4.28125,00:34:42.20:00,935.993,964.8939999999999,115.0265
413,4.29167,00:34:42.20:01,936.0375,964.8595,115.01
414,4.30208,00:34:42.20:02,936.0939999999999,964.8560000000001,115.0035
415,4.3125,00:34:42.20:03,936.1425,964.8235,114.9945
416,4.32292,00:34:42.21:00,936.2305,964.8,114.9705
417,4.33333,00:34:42.21:01,936.3,964.7645,114.9595
418,4.34375,00:34:42.21:02,936.3919999999999,964.7410000000001,114.9425
419,4.35417,00:34:42.21:03,936.44,964.711,114.935
420,4.36458,00:34:42.22:00,936.5375,964.6745,114.9185
421,4.375,00:34:42.22:01,936.5815,964.655,114.9145
422,4.38542,00:34:42.22:02,936.6785,964.6339999999999,114.896
423,4.39583,00:34:42.22:03,936.7460000000001,964.6015,114.87799999999999
