Frame,Time,SMPTE,bar_left_hand_x,bar_left_hand_y,bar_left_hand_z
1,0.0,00:34:38.17:01,993.945,1328.8166666666666,721.1393333333333
2,0.01042,00:34:38.17:02,994.5116666666668,1329.3973333333333,720.9630000000002
3,0.02083,00:34:38.17:03,991.49,1328.9543333333334,721.5763333333334
4,0.03125,00:34:38.18:00,992.8776666666665,1330.2616666666665,719.1926666666667
5,0.04167,00:34:38.18:01,995.072,1329.3106666666665,717.3896666666666
6,0.052079999999999994,00:34:38.18:02,994.446,1330.2266666666667,721.1253333333334
7,0.0625,00:34:38.18:03,992.9426666666667,1330.572,718.8513333333334
8,0.07292,00:34:38.19:00,994.3803333333333,1330.1203333333335,718.072
9,0.08333,00:34:38.19:01,994.4623333333333,1330.161,718.0516666666666
10,0.09375,00:34:38.19:02,994.551,1330.1936666666668,718.049
11,0.10417,00:34:38.19:03,994.6233333333333,1330.1966666666667,718.033
12,0.11458,00:34:38.20:00,994.6563333333335,1330.434,717.909
13,0.125,00:34:38.20:01,994.6749999999997,1330.4379999999999,717.8996666666666
14,0.13542,00:34:38.20:02,994.684,1330.4786666666666,717.9116666666665
15,0.14583,00:34:38.20:03,995.3556666666667,1330.648,717.6543333333333
16,0.15625,00:34:38.21:00,995.405,1330.755,717.6459999999997
17,0.16667,00:34:38.21:01,995.913,1330.4123333333334,718.1439999999999
18,0.17708,00:34:38.21:02,995.9623333333334,1330.5503333333334,718.132
19,0.1875,00:34:38.21:03,995.9730000000001,1330.6703333333332,718.1483333333334
20,0.19792,00:34:38.22:00,995.975,1330.8086666666668,718.1193333333334
21,0.20833000000000002,00:34:38.22:01,995.9403333333332,1330.958,718.1039999999998
22,0.21875,00:34:38.22:02,995.8896666666666,1331.1213333333333,718.1296666666667
23,0.22916999999999998,00:34:38.22:03,995.8526666666667,1331.2836666666667,718.123
24,0.23958000000000002,00:34:38.23:00,995.8543333333333,1331.4106666666667,718.084
25,0.25,00:34:38.23:01,995.8530000000001,1331.408,718.328
26,0.26042,00:34:38.23:02,995.8173333333334,1331.5316666666665,718.2583333333333
27,0.27083,00:34:38.23:03,995.749,1331.7316666666668,718.0313333333335
28,0.28125,00:34:38.24:00,995.6963333333333,1331.8426666666667,717.9973333333335
29,0.29167,00:34:38.24:01,995.655,1331.994,717.9883333333332
30,0.30208,00:34:38.24:02,995.6110000000003,1332.1423333333332,717.9926666666668
31,0.3125,00:34:38.24:03,995.5,1332.3280000000002,717.9706666666667
32,0.32292,00:34:39.00:00,995.3503333333333,1332.5643333333335,717.9736666666668
33,0.33333,00:34:39.00:01,995.2053333333333,1332.784333333333,717.9683333333332
34,0.34375,00:34:39.00:02,995.0086666666666,1333.0036666666667,717.9706666666666
35,0.35417,00:34:39.00:03,994.801,1333.2816666666668,717.9613333333333
36,0.36458,00:34:39.01:00,994.5766666666667,1333.5286666666666,717.942
37,0.375,00:34:39.01:01,994.3233333333334,1333.7496666666666,717.9736666666665
38,0.38542,00:34:39.01:02,994.0873333333333,1333.9783333333332,717.9556666666667
39,0.39583,00:34:39.01:03,993.8689999999999,1334.2233333333334,717.9376666666667
40,0.40625,00:34:39.02:00,993.64,1334.5079999999998,717.9546666666665
41,0.41667,00:34:39.02:01,993.4113333333332,1334.817,717.8993333333333
42,0.42708,00:34:39.02:02,993.1226666666664,1335.1406666666667,717.8889999999999
43,0.4375,00:34:39.02:03,992.8439999999999,1335.506,717.9110000000002
44,0.44792,00:34:39.03:00,992.5406666666668,1335.8376666666666,717.9233333333333
45,0.45833,00:34:39.03:01,992.1983333333334,1336.1023333333333,717.9556666666667
46,0.46875,00:34:39.03:02,991.8839999999999,1336.2910000000002,717.9656666666666
47,0.47917,00:34:39.03:03,991.501,1336.3666666666668,718.029
48,0.48958,00:34:39.04:00,991.111,1336.3483333333334,718.051
49,0.5,00:34:39.04:01,990.6703333333335,1336.2323333333334,718.0826666666667
50,0.51042,00:34:39.04:02,990.2483333333333,1335.8433333333332,718.5356666666668
51,0.52083,00:34:39.04:03,989.7713333333336,1335.4943333333333,718.6423333333332
52,0.53125,00:34:39.05:00,989.3026666666666,1335.092,718.6929999999999
53,0.54167,00:34:39.05:01,988.7323333333335,1334.5376666666666,718.6833333333334
54,0.55208,00:34:39.05:02,988.1566666666668,1333.9093333333333,718.6676666666667
55,0.5625,00:34:39.05:03,987.6213333333336,1333.2316666666668,718.725
56,0.57292,00:34:39.06:00,987.0993333333334,1332.2506666666666,718.7460000000001
57,0.58333,00:34:39.06:01,986.4866666666667,1331.0780000000002,718.9216666666665
58,0.59375,00:34:39.06:02,985.8706666666667,1329.6070000000002,719.2256666666667
59,0.60417,00:34:39.06:03,985.2066666666666,1327.9923333333334,719.4200000000002
60,0.61458,00:34:39.07:00,984.6253333333334,1326.0383333333334,719.6293333333333
61,0.625,00:34:39.07:01,983.9833333333336,1323.7103333333332,719.8486666666668
62,0.63542,00:34:39.07:02,983.2383333333332,1321.079,720.1143333333333
63,0.64583,00:34:39.07:03,982.6683333333334,1318.0046666666665,720.3606666666666
64,0.65625,00:34:39.08:00,982.142,1314.5113333333334,720.549
65,0.66667,00:34:39.08:01,982.32,1310.6586666666665,720.5393333333333
66,0.67708,00:34:39.08:02,981.727,1306.3856666666668,720.6956666666665
67,0.6875,00:34:39.08:03,980.304,1301.5323333333333,721.1466666666665
68,0.69792,00:34:39.09:00,980.3303333333333,1296.2183333333335,721.1053333333333
69,0.70833,00:34:39.09:01,977.949,1290.292333333333,721.6653333333335
70,0.71875,00:34:39.09:02,977.824,1283.652,721.5176666666665
71,0.72917,00:34:39.09:03,977.6913333333333,1276.3053333333335,721.1516666666665
72,0.73958,00:34:39.10:00,976.7956666666664,1268.9256666666668,720.596
73,0.75,00:34:39.10:01,975.595,1260.254,720.3589999999999
74,0.76042,00:34:39.10:02,974.0613333333334,1250.7476666666666,720.0696666666665
75,0.77083,00:34:39.10:03,972.2753333333334,1240.5819999999999,719.415
76,0.78125,00:34:39.11:00,970.3006666666665,1229.1586666666665,718.6173333333332
77,0.79167,00:34:39.11:01,968.1986666666667,1216.852,717.4023333333333
78,0.80208,00:34:39.11:02,965.911,1203.5443333333333,715.9026666666666
79,0.8125,00:34:39.11:03,963.4356666666667,1189.4056666666668,714.188
80,0.8229200000000001,00:34:39.12:00,965.9966666666666,1174.9303333333332,711.6310000000001
81,0.8333299999999999,00:34:39.12:01,963.5713333333333,1159.7363333333333,709.2996666666667
82,0.84375,00:34:39.12:02,961.4213333333333,1143.7373333333333,705.5466666666667
83,0.8541700000000001,00:34:39.12:03,958.1493333333334,1127.6386666666667,701.0600000000002
84,0.8645799999999999,00:34:39.13:00,956.345,1110.5713333333333,696.841
85,0.875,00:34:39.13:01,955.2463333333333,1093.4053333333334,692.8379999999999
86,0.8854200000000001,00:34:39.13:02,954.0673333333334,1076.0776666666666,687.5509999999998
87,0.8958299999999999,00:34:39.13:03,951.3393333333332,1059.215,681.796
88,0.90625,00:34:39.14:00,949.687,1042.6899999999996,675.79
89,0.9166700000000001,00:34:39.14:01,947.9086666666666,1026.7086666666667,669.5093333333333
90,0.9270799999999999,00:34:39.14:02,946.0366666666664,1011.1646666666666,663.0523333333333
91,0.9375,00:34:39.14:03,944.144,996.443,656.554
92,0.9479200000000001,00:34:39.15:00,942.341,981.54,649.484
93,0.9583299999999999,00:34:39.15:01,940.3453333333333,966.9816666666667,642.2233333333334
94,0.96875,00:34:39.15:02,938.2116666666666,952.5446666666667,634.5896666666666
95,0.9791700000000001,00:34:39.15:03,936.092,938.1466666666665,626.8736666666667
96,0.9895799999999999,00:34:39.16:00,933.108,923.8803333333334,619.849
97,1.0,00:34:39.16:01,931.6026666666667,910.138,611.3090000000002
98,1.01042,00:34:39.16:02,930.254,896.7843333333334,602.5703333333333
99,1.02083,00:34:39.16:03,928.9046666666667,883.7736666666666,593.6526666666667
100,1.03125,00:34:39.17:00,927.4853333333334,871.1803333333335,584.5076666666666
101,1.04167,00:34:39.17:01,926.1753333333332,858.8966666666665,574.9343333333333
102,1.05208,00:34:39.17:02,924.662,846.8923333333332,565.434
103,1.0625,00:34:39.17:03,923.2403333333333,835.2386666666665,555.785
104,1.07292,00:34:39.18:00,921.9069999999999,823.9200000000002,545.9186666666667
105,1.08333,00:34:39.18:01,920.7096666666665,813.0613333333334,536.0666666666667
106,1.09375,00:34:39.18:02,919.562,802.7156666666666,526.3383333333335
107,1.10417,00:34:39.18:03,918.5446666666667,792.7036666666667,516.4340000000002
108,1.11458,00:34:39.19:00,917.1533333333333,783.3343333333332,506.819
109,1.125,00:34:39.19:01,915.5233333333333,774.3096666666668,497.1926666666666
110,1.13542,00:34:39.19:02,913.788,765.5659999999998,487.57333333333327
111,1.14583,00:34:39.19:03,911.856,757.447,478.42166666666674
112,1.15625,00:34:39.20:00,910.1489999999999,749.8313333333334,469.4506666666666
113,1.16667,00:34:39.20:01,908.7323333333335,742.6640000000001,460.66
114,1.17708,00:34:39.20:02,907.512,735.929,452.069
115,1.1875,00:34:39.20:03,906.5053333333334,729.6129999999998,443.65066666666667
116,1.19792,00:34:39.21:00,905.5106666666666,723.5433333333334,435.35400000000004
117,1.20833,00:34:39.21:01,904.5593333333333,717.7353333333333,427.2263333333333
118,1.21875,00:34:39.21:02,903.6796666666664,712.1263333333333,419.3343333333333
119,1.22917,00:34:39.21:03,903.0396666666666,706.7539999999998,411.64
120,1.23958,00:34:39.22:00,902.7226666666666,701.6286666666666,404.23066666666665
121,1.25,00:34:39.22:01,902.757,696.7606666666667,397.131
122,1.26042,00:34:39.22:02,903.0366666666664,692.2316666666667,390.41933333333327
123,1.27083,00:34:39.22:03,903.5053333333334,688.1506666666666,384.178
124,1.28125,00:34:39.23:00,903.959,684.2446666666666,378.2836666666667
125,1.29167,00:34:39.23:01,904.3553333333333,680.6489999999999,372.71966666666674
126,1.30208,00:34:39.23:02,904.4739999999999,677.1189999999999,367.41033333333326
127,1.3125,00:34:39.23:03,904.5243333333334,674.0016666666667,362.2263333333333
128,1.32292,00:34:39.24:00,904.408,671.0383333333334,357.1303333333333
129,1.33333,00:34:39.24:01,904.1063333333333,668.1856666666666,352.10066666666665
130,1.34375,00:34:39.24:02,903.6743333333334,665.5110000000002,347.147
131,1.35417,00:34:39.24:03,903.2296666666666,662.8433333333334,342.2643333333333
132,1.36458,00:34:40.00:00,902.8173333333334,660.4816666666667,337.597
133,1.375,00:34:40.00:01,902.5166666666668,658.2973333333333,333.061
134,1.38542,00:34:40.00:02,902.3333333333335,656.2589999999999,328.6786666666667
135,1.39583,00:34:40.00:03,902.2066666666666,654.3236666666667,324.38166666666666
136,1.40625,00:34:40.01:00,902.105,652.4926666666668,320.1723333333333
137,1.41667,00:34:40.01:01,901.9776666666667,650.7489999999998,315.98866666666663
138,1.42708,00:34:40.01:02,901.8426666666666,649.0269999999998,311.8023333333333
139,1.4375,00:34:40.01:03,901.6610000000001,647.3093333333333,307.64099999999996
140,1.44792,00:34:40.02:00,901.475,645.5883333333333,303.508
141,1.45833,00:34:40.02:01,901.3646666666667,643.8936666666667,299.4286666666667
142,1.46875,00:34:40.02:02,901.3306666666667,642.294,295.44
143,1.47917,00:34:40.02:03,901.336,640.758,291.61266666666666
144,1.48958,00:34:40.03:00,901.2486666666667,639.356,288.0353333333333
145,1.5,00:34:40.03:01,901.2006666666666,637.8523333333333,284.47099999999995
146,1.51042,00:34:40.03:02,901.064,636.56,280.998
147,1.52083,00:34:40.03:03,900.8546666666667,635.3310000000001,277.6023333333333
148,1.53125,00:34:40.04:00,900.4783333333335,634.1740000000002,274.20366666666666
149,1.54167,00:34:40.04:01,899.9973333333335,633.099,270.79833333333335
150,1.55208,00:34:40.04:02,899.3820000000002,631.994,267.34066666666666
151,1.5625,00:34:40.04:03,898.8036666666667,630.9423333333333,263.751
152,1.57292,00:34:40.05:00,898.0086666666666,629.9796666666667,260.41333333333336
153,1.58333,00:34:40.05:01,897.4123333333333,628.9666666666667,256.86066666666665
154,1.59375,00:34:40.05:02,896.4656666666666,627.9533333333333,253.60866666666664
155,1.60417,00:34:40.05:03,895.8693333333334,627.001,250.347
156,1.61458,00:34:40.06:00,895.4229999999999,626.0323333333333,247.1963333333333
157,1.625,00:34:40.06:01,894.9490000000002,625.2353333333334,244.25
158,1.63542,00:34:40.06:02,894.6056666666667,624.5383333333333,241.60733333333337
159,1.64583,00:34:40.06:03,894.1839999999999,623.64,238.7
160,1.65625,00:34:40.07:00,893.7443333333334,622.7726666666666,235.7973333333333
