Frame,Time,SMPTE,bar_spine_x,bar_spine_y,bar_spine_z
76,0.78125,00:34:39.11:00,1025.9582,1124.8215,-81.0532
77,0.79167,00:34:39.11:01,1026.072,1124.8575,-81.078
78,0.80208,00:34:39.11:02,1026.1905,1124.8965,-81.095
79,0.8125,00:34:39.11:03,1026.3168,1124.8638,-81.1335
80,0.8229200000000001,00:34:39.12:00,1026.2652,1124.7052,-81.0447
81,0.8333299999999999,00:34:39.12:01,1026.4075,1124.6512,-81.1787
82,0.84375,00:34:39.12:02,1026.4865,1124.5568,-81.2178
83,0.8541700000000001,00:34:39.12:03,1026.5723,1124.3568,-81.1822
84,0.8645799999999999,00:34:39.13:00,1026.885,1124.5012,-81.3155
85,0.875,00:34:39.13:01,1026.5902,1124.3413,-81.2265
86,0.8854200000000001,00:34:39.13:02,1026.6962,1124.2785,-81.24
87,0.8958299999999999,00:34:39.13:03,1026.7695,1124.2612,-81.2485
88,0.90625,00:34:39.14:00,1026.8518,1124.2717,-81.25399999999999
89,0.9166700000000001,00:34:39.14:01,1027.335,1124.3485,-81.3432
90,0.9270799999999999,00:34:39.14:02,1027.202,1124.4515,-81.4268
91,0.9375,00:34:39.14:03,1027.191,1124.255,-81.5278
92,0.9479200000000001,00:34:39.15:00,1027.744,1124.4315,-81.7045
93,0.9583299999999999,00:34:39.15:01,1027.7055,1124.368,-81.8138
94,0.96875,00:34:39.15:02,1027.8722,1124.2882,-81.8172
95,0.9791700000000001,00:34:39.15:03,1027.9345,1124.246,-81.845
96,0.9895799999999999,00:34:39.16:00,1027.5898,1124.44,-82.0158
97,1.0,00:34:39.16:01,1027.4145,1124.4288,-82.2092
98,1.01042,00:34:39.16:02,1027.3655,1124.4188,-82.3785
99,1.02083,00:34:39.16:03,1027.318,1124.4048,-82.5368
100,1.03125,00:34:39.17:00,1027.2445,1124.3862,-82.7155
101,1.04167,00:34:39.17:01,1027.1757,1124.4085,-82.8948
102,1.05208,00:34:39.17:02,1027.0123,1124.6338,-83.1598
103,1.0625,00:34:39.17:03,1027.1577,1124.6472,-83.459
104,1.07292,00:34:39.18:00,1027.066,1124.7138,-83.6715
105,1.08333,00:34:39.18:01,1027.0628,1124.6045,-83.8092
106,1.09375,00:34:39.18:02,1026.9445,1124.5607,-84.0325
107,1.10417,00:34:39.18:03,1027.0339999999999,1124.8122,-83.9745
108,1.11458,00:34:39.19:00,1026.744,1124.5195,-84.6157
109,1.125,00:34:39.19:01,1026.4080000000001,1124.2728,-84.77
110,1.13542,00:34:39.19:02,1026.1355,1123.637,-85.1912
111,1.14583,00:34:39.19:03,1026.6578,1124.4837,-85.5415
112,1.15625,00:34:39.20:00,1026.3375,1124.5638,-85.7692
113,1.16667,00:34:39.20:01,1026.1672,1124.5038,-85.8905
114,1.17708,00:34:39.20:02,1026.0412,1124.4075,-86.0278
115,1.1875,00:34:39.20:03,1025.7018,1124.362,-86.0683
116,1.19792,00:34:39.21:00,1025.6085,1124.2495,-86.21600000000001
117,1.20833,00:34:39.21:01,1025.7485,1124.152,-86.4335
118,1.21875,00:34:39.21:02,1025.7568,1124.1585,-86.544
119,1.22917,00:34:39.21:03,1025.644,1124.181,-86.75399999999999
120,1.23958,00:34:39.22:00,1025.5155,1124.1245,-86.9385
121,1.25,00:34:39.22:01,1025.3802,1124.0705,-87.0597
122,1.26042,00:34:39.22:02,1025.1505,1123.987,-86.9085
123,1.27083,00:34:39.22:03,1025.0528,1123.8975,-87.0683
124,1.28125,00:34:39.23:00,1024.9498,1123.7922,-87.1658
125,1.29167,00:34:39.23:01,1024.8438,1123.624,-87.24700000000001
126,1.30208,00:34:39.23:02,1024.5468,1123.5648,-87.4222
127,1.3125,00:34:39.23:03,1024.425,1123.433,-87.4405
128,1.32292,00:34:39.24:00,1024.3155,1123.3282,-87.4605
129,1.33333,00:34:39.24:01,1024.1875,1123.234,-87.4735
130,1.34375,00:34:39.24:02,1024.0625,1123.1178,-87.4985
131,1.35417,00:34:39.24:03,1023.926,1123.0378,-87.5355
132,1.36458,00:34:40.00:00,1023.7975,1122.9683,-87.5702
133,1.375,00:34:40.00:01,1023.6622,1122.917,-87.6248
134,1.38542,00:34:40.00:02,1023.8818,1122.8410000000001,-87.6502
135,1.39583,00:34:40.00:03,1023.7715,1122.782,-87.6772
136,1.40625,00:34:40.01:00,1023.6419999999999,1122.7058,-87.6968
137,1.41667,00:34:40.01:01,1023.5245,1122.643,-87.6765
138,1.42708,00:34:40.01:02,1023.4088,1122.594,-87.6825
139,1.4375,00:34:40.01:03,1023.3355,1122.575,-87.65899999999999
140,1.44792,00:34:40.02:00,1023.232,1122.5558,-87.632
141,1.45833,00:34:40.02:01,1023.1655,1122.512,-87.613
142,1.46875,00:34:40.02:02,1023.122,1122.471,-87.5718
143,1.47917,00:34:40.02:03,1023.0785,1122.3752,-87.5382
144,1.48958,00:34:40.03:00,1023.0448,1122.3107,-87.5215
145,1.5,00:34:40.03:01,1023.0142,1122.2122,-87.5412
146,1.51042,00:34:40.03:02,1022.9632,1122.115,-87.535
147,1.52083,00:34:40.03:03,1022.9155,1122.0202,-87.5372
148,1.53125,00:34:40.04:00,1022.8588,1121.9532,-87.5142
149,1.54167,00:34:40.04:01,1022.8015,1121.8812,-87.4988
150,1.55208,00:34:40.04:02,1022.7268,1121.8258,-87.4495
151,1.5625,00:34:40.04:03,1022.6762,1121.7775,-87.4325
152,1.57292,00:34:40.05:00,1022.6215,1121.7505,-87.3902
153,1.58333,00:34:40.05:01,1022.5908,1121.7415,-87.3818
154,1.59375,00:34:40.05:02,1022.5678,1121.7375,-87.3778
155,1.60417,00:34:40.05:03,1022.5622,1121.7225,-87.4065
156,1.61458,00:34:40.06:00,1022.5472,1121.7075,-87.4378
157,1.625,00:34:40.06:01,1022.5205,1121.6938,-87.4685
158,1.63542,00:34:40.06:02,1022.535,1121.688,-87.4982
159,1.64583,00:34:40.06:03,1022.5205,1121.6965,-87.53399999999999
160,1.65625,00:34:40.07:00,1022.5058,1121.718,-87.5917
161,1.66667,00:34:40.07:01,1022.4839999999999,1121.723,-87.6085
162,1.67708,00:34:40.07:02,1022.4739999999999,1121.7308,-87.6582
163,1.6875,00:34:40.07:03,1022.059,1121.7498,-87.677
164,1.69792,00:34:40.08:00,1022.0278,1121.7647,-87.708
165,1.70833,00:34:40.08:01,1021.988,1121.7737,-87.727
166,1.71875,00:34:40.08:02,1021.9565,1121.7888,-87.73899999999999
167,1.72917,00:34:40.08:03,1021.921,1121.8042,-87.756
168,1.73958,00:34:40.09:00,1021.9068,1121.828,-87.7898
169,1.75,00:34:40.09:01,1021.8872,1121.8528,-87.7932
170,1.76042,00:34:40.09:02,1021.8662,1121.8835,-87.82600000000001
171,1.77083,00:34:40.09:03,1021.8718,1121.9195,-87.8432
172,1.78125,00:34:40.10:00,1021.8882,1121.9389999999999,-87.8685
173,1.79167,00:34:40.10:01,1021.8992,1121.9418,-87.8855
174,1.80208,00:34:40.10:02,1021.9085,1121.9518,-87.9225
175,1.8125,00:34:40.10:03,1021.934,1121.9588,-87.9412
176,1.82292,00:34:40.11:00,1021.9452,1121.9738,-87.9613
177,1.83333,00:34:40.11:01,1021.9625,1121.988,-87.9948
178,1.84375,00:34:40.11:02,1021.9702,1122.0168,-88.0147
179,1.85417,00:34:40.11:03,1021.9678,1122.0492,-88.0357
180,1.86458,00:34:40.12:00,1021.965,1122.0727,-88.0688
181,1.875,00:34:40.12:01,1021.9395,1122.104,-88.0888
182,1.88542,00:34:40.12:02,1021.934,1122.1533,-88.1095
183,1.89583,00:34:40.12:03,1021.931,1122.2048,-88.1528
184,1.90625,00:34:40.13:00,1021.922,1122.2688,-88.1592
185,1.91667,00:34:40.13:01,1021.9368,1122.3297,-88.194
186,1.92708,00:34:40.13:02,1021.9378,1122.3693,-88.2032
187,1.9375,00:34:40.13:03,1021.9608,1122.4138,-88.1988
188,1.94792,00:34:40.14:00,1021.9730000000001,1122.4408,-88.2088
189,1.95833,00:34:40.14:01,1022.0025,1122.4775,-88.2068
190,1.96875,00:34:40.14:02,1021.9812,1122.4432,-88.1255
191,1.97917,00:34:40.14:03,1022.0065,1122.531,-88.2762
192,1.98958,00:34:40.15:00,1022.0382,1122.5592,-88.285
193,2.0,00:34:40.15:01,1022.0605,1122.5895,-88.2818
194,2.01042,00:34:40.15:02,1022.0622,1122.633,-88.245
195,2.02083,00:34:40.15:03,1022.122,1122.7295,-88.2965
196,2.03125,00:34:40.16:00,1022.137,1122.7865,-88.2562
197,2.04167,00:34:40.16:01,1022.1838,1122.8343,-88.228
198,2.05208,00:34:40.16:02,1022.2032,1122.8182,-88.1235
199,2.0625,00:34:40.16:03,1022.2655,1122.8582,-88.0785
200,2.07292,00:34:40.17:00,1022.3255,1122.9068,-88.0908
201,2.08333,00:34:40.17:01,1022.3862,1122.9665,-88.0888
202,2.09375,00:34:40.17:02,1022.452,1123.0088,-88.045
203,2.10417,00:34:40.17:03,1022.4382,1122.976,-88.0465
204,2.11458,00:34:40.18:00,1022.495,1123.0443,-88.014
205,2.125,00:34:40.18:01,1022.5852,1123.1082,-87.9832
206,2.13542,00:34:40.18:02,1022.6625,1123.1778,-87.9377
207,2.14583,00:34:40.18:03,1022.8262,1123.3412,-87.8957
208,2.15625,00:34:40.19:00,1022.8435,1123.3845,-87.97
209,2.16667,00:34:40.19:01,1023.0245,1123.5597,-87.921
210,2.17708,00:34:40.19:02,1023.1235,1123.6467,-87.9098
211,2.1875,00:34:40.19:03,1023.1968,1123.7292,-87.899
212,2.19792,00:34:40.20:00,1023.2935,1123.829,-87.889
213,2.20833,00:34:40.20:01,1023.2938,1123.8628,-87.8742
214,2.21875,00:34:40.20:02,1023.3862,1124.0298,-87.8717
215,2.22917,00:34:40.20:03,1023.7335,1124.17,-88.0327
216,2.23958,00:34:40.21:00,1023.5758,1124.3787,-87.9365
217,2.25,00:34:40.21:01,1023.6718,1124.5238,-87.8885
218,2.26042,00:34:40.21:02,1024.0353,1124.5839999999998,-87.8805
219,2.27083,00:34:40.21:03,1024.156,1124.7165,-87.8272
220,2.28125,00:34:40.22:00,1024.255,1124.8315,-87.7877
221,2.29167,00:34:40.22:01,1024.369,1124.9328,-87.8097
222,2.30208,00:34:40.22:02,1024.4705,1125.0355,-87.7392
223,2.3125,00:34:40.22:03,1024.572,1125.131,-87.7235
224,2.32292,00:34:40.23:00,1024.6722,1125.2237,-87.6962
225,2.33333,00:34:40.23:01,1024.7805,1125.3095,-87.6695
226,2.34375,00:34:40.23:02,1024.9088,1125.3882,-87.6728
227,2.35417,00:34:40.23:03,1025.0285,1125.4535,-87.7058
228,2.36458,00:34:40.24:00,1025.1660000000002,1125.5178,-87.7355
229,2.375,00:34:40.24:01,1025.312,1125.5662,-87.779
230,2.38542,00:34:40.24:02,1025.4362,1125.634,-87.8192
231,2.39583,00:34:40.24:03,1025.5818,1125.719,-87.883
232,2.40625,00:34:41.00:00,1025.7235,1125.8035,-87.8698
233,2.41667,00:34:41.00:01,1025.8723,1125.857,-87.9205
234,2.42708,00:34:41.00:02,1026.016,1125.9093,-87.943
235,2.4375,00:34:41.00:03,1026.1522,1125.938,-87.9402
236,2.44792,00:34:41.01:00,1026.2982,1125.9532,-87.905
237,2.45833,00:34:41.01:01,1026.4388,1125.9835,-87.9068
238,2.46875,00:34:41.01:02,1026.6,1126.017,-87.9338
239,2.47917,00:34:41.01:03,1026.7368,1126.0410000000002,-87.95
240,2.48958,00:34:41.02:00,1026.903,1126.101,-88.0608
241,2.5,00:34:41.02:01,1027.0418,1126.076,-88.035
242,2.51042,00:34:41.02:02,1027.2068,1126.1098,-88.0872
243,2.52083,00:34:41.02:03,1027.356,1126.1292,-88.18
244,2.53125,00:34:41.03:00,1027.5015,1126.1565,-88.2277
245,2.54167,00:34:41.03:01,1027.6465,1126.193,-88.2395
246,2.55208,00:34:41.03:02,1027.774,1126.218,-88.2875
247,2.5625,00:34:41.03:03,1027.9068,1126.2605,-88.3042
248,2.57292,00:34:41.04:00,1028.0237,1126.2998,-88.2985
249,2.58333,00:34:41.04:01,1028.146,1126.3265,-88.3458
250,2.59375,00:34:41.04:02,1028.2745,1126.365,-88.3802
251,2.60417,00:34:41.04:03,1028.3972,1126.3865,-88.42
252,2.61458,00:34:41.05:00,1028.5052,1126.406,-88.469
253,2.625,00:34:41.05:01,1028.6288,1126.4385,-88.4858
254,2.63542,00:34:41.05:02,1028.735,1126.4635,-88.509
255,2.64583,00:34:41.05:03,1028.8415,1126.4965,-88.5508
256,2.65625,00:34:41.06:00,1028.9347,1126.5268,-88.5752
257,2.66667,00:34:41.06:01,1029.0372,1126.5515,-88.6292
258,2.67708,00:34:41.06:02,1029.1338,1126.5685,-88.6337
259,2.6875,00:34:41.06:03,1029.2348,1126.5819999999999,-88.678
260,2.69792,00:34:41.07:00,1029.3315,1126.576,-88.6742
261,2.70833,00:34:41.07:01,1029.4142,1126.5812,-88.6908
262,2.71875,00:34:41.07:02,1029.5188,1126.5838,-88.6682
263,2.72917,00:34:41.07:03,1029.6177,1126.6005,-88.6758
264,2.73958,00:34:41.08:00,1029.7069999999999,1126.5935,-88.65799999999999
265,2.75,00:34:41.08:01,1029.7982,1126.5982,-88.6255
266,2.76042,00:34:41.08:02,1029.8962,1126.5915,-88.609
267,2.77083,00:34:41.08:03,1029.9778,1126.5802,-88.5992
268,2.78125,00:34:41.09:00,1030.075,1126.568,-88.5238
269,2.79167,00:34:41.09:01,1030.1589999999999,1126.5482,-88.5385
270,2.80208,00:34:41.09:02,1030.241,1126.5275,-88.5015
271,2.8125,00:34:41.09:03,1030.3138,1126.4918,-88.4822
272,2.82292,00:34:41.10:00,1030.3802,1126.4475,-88.439
273,2.83333,00:34:41.10:01,1030.4478,1126.411,-88.4395
274,2.84375,00:34:41.10:02,1030.5098,1126.381,-88.36
275,2.85417,00:34:41.10:03,1030.59,1126.345,-88.3035
276,2.86458,00:34:41.11:00,1030.6713,1126.307,-88.2778
277,2.875,00:34:41.11:01,1030.7478,1126.2472,-88.2805
278,2.88542,00:34:41.11:02,1030.836,1126.1893,-88.2555
279,2.89583,00:34:41.11:03,1030.9028,1126.1528,-88.1678
280,2.90625,00:34:41.12:00,1030.9948,1126.1042,-88.1535
281,2.91667,00:34:41.12:01,1031.0865,1126.0578,-88.0602
282,2.92708,00:34:41.12:02,1031.1908,1126.0152,-88.0072
283,2.9375,00:34:41.12:03,1031.3005,1125.9662,-87.98200000000001
284,2.94792,00:34:41.13:00,1031.4242,1125.9045,-87.9288
285,2.95833,00:34:41.13:01,1031.6308,1125.9425,-87.8972
286,2.96875,00:34:41.13:02,1031.687,1125.764,-87.9257
287,2.97917,00:34:41.13:03,1031.8268,1125.6925,-87.9452
288,2.98958,00:34:41.14:00,1031.9652,1125.617,-87.9662
289,3.0,00:34:41.14:01,1032.1138,1125.5338,-87.9535
290,3.01042,00:34:41.14:02,1032.3438,1125.546,-88.0135
291,3.02083,00:34:41.14:03,1032.5108,1125.4608,-88.0278
292,3.03125,00:34:41.15:00,1032.6668,1125.3307,-87.896
293,3.04167,00:34:41.15:01,1032.705,1125.2732,-87.8645
294,3.05208,00:34:41.15:02,1032.8658,1125.1748,-87.84700000000001
295,3.0625,00:34:41.15:03,1033.167,1125.0888,-87.8375
296,3.07292,00:34:41.16:00,1033.33,1124.994,-87.7893
297,3.08333,00:34:41.16:01,1033.3602,1124.942,-87.76799999999999
298,3.09375,00:34:41.16:02,1033.6467,1124.8335,-87.7752
299,3.10417,00:34:41.16:03,1033.7952,1124.7532,-87.7263
300,3.11458,00:34:41.17:00,1033.9248,1124.6738,-87.6802
301,3.125,00:34:41.17:01,1034.0512,1124.6042,-87.67
302,3.13542,00:34:41.17:02,1034.1598,1124.5425,-87.6088
303,3.14583,00:34:41.17:03,1034.1755,1124.3758,-87.6157
304,3.15625,00:34:41.18:00,1034.2910000000002,1124.3148,-87.5642
305,3.16667,00:34:41.18:01,1034.4032,1124.251,-87.49799999999999
306,3.17708,00:34:41.18:02,1034.5098,1124.2165,-87.5128
307,3.1875,00:34:41.18:03,1034.7365,1124.2458,-87.445
308,3.19792,00:34:41.19:00,1034.8708,1124.2292,-87.4057
309,3.20833,00:34:41.19:01,1034.9918,1124.2025,-87.3475
310,3.21875,00:34:41.19:02,1035.1162,1124.1948,-87.3013
311,3.22917,00:34:41.19:03,1035.146,1124.059,-87.1995
312,3.23958,00:34:41.20:00,1035.2675,1124.0448,-87.135
313,3.25,00:34:41.20:01,1035.249,1124.0407,-87.0595
314,3.26042,00:34:41.20:02,1035.4252,1124.1005,-87.0105
315,3.27083,00:34:41.20:03,1035.5253,1124.0582,-86.9705
316,3.28125,00:34:41.21:00,1035.635,1124.0105,-86.9638
317,3.29167,00:34:41.21:01,1035.741,1123.9538,-86.9625
318,3.30208,00:34:41.21:02,1035.7478,1123.8062,-86.9755
319,3.3125,00:34:41.21:03,1035.9232,1123.8355,-86.962
320,3.32292,00:34:41.22:00,1036.0158,1123.7715,-86.8672
321,3.33333,00:34:41.22:01,1036.0945,1123.7112,-86.8922
322,3.34375,00:34:41.22:02,1036.0933,1123.5592,-86.8202
323,3.35417,00:34:41.22:03,1036.2395,1123.634,-86.7647
324,3.36458,00:34:41.23:00,1036.315,1123.6023,-86.73
325,3.375,00:34:41.23:01,1036.3723,1123.5918,-86.6817
326,3.38542,00:34:41.23:02,1036.4232,1123.5812,-86.6522
327,3.39583,00:34:41.23:03,1036.3588,1123.4795,-86.631
328,3.40625,00:34:41.24:00,1036.4038,1123.4842,-86.617
329,3.41667,00:34:41.24:01,1036.3967,1123.4888,-86.5408
330,3.42708,00:34:41.24:02,1036.4208,1123.488,-86.5565
331,3.4375,00:34:41.24:03,1036.4272,1123.4795,-86.5172
332,3.44792,00:34:42.00:00,1036.4172,1123.4835,-86.477
333,3.45833,00:34:42.00:01,1036.4028,1123.4638,-86.4742
334,3.46875,00:34:42.00:02,1036.3977,1123.4412,-86.464
335,3.47917,00:34:42.00:03,1036.3945,1123.4035,-86.49600000000001
336,3.48958,00:34:42.01:00,1036.3895,1123.3618,-86.4805
337,3.5,00:34:42.01:01,1036.3965,1123.3243,-86.4705
338,3.51042,00:34:42.01:02,1036.402,1123.2835,-86.48299999999999
339,3.52083,00:34:42.01:03,1036.4312,1123.247,-86.459
340,3.53125,00:34:42.02:00,1036.532,1123.3207,-86.4782
341,3.54167,00:34:42.02:01,1036.5705,1123.2978,-86.4618
342,3.55208,00:34:42.02:02,1036.5892,1123.2737,-86.4583
343,3.5625,00:34:42.02:03,1036.6168,1123.2727,-86.485
344,3.57292,00:34:42.03:00,1036.6498,1123.2612,-86.47200000000001
345,3.58333,00:34:42.03:01,1036.5822,1123.1572,-86.5108
346,3.59375,00:34:42.03:02,1036.674,1123.2542,-86.5753
347,3.60417,00:34:42.03:03,1036.6938,1123.2585,-86.569
348,3.61458,00:34:42.04:00,1036.6812,1123.2558,-86.617
349,3.625,00:34:42.04:01,1036.6705,1123.279,-86.6492
350,3.63542,00:34:42.04:02,1036.6312,1123.2982,-86.6528
351,3.64583,00:34:42.04:03,1036.6048,1123.3095,-86.68799999999999
352,3.65625,00:34:42.05:00,1036.5685,1123.322,-86.7145
353,3.66667,00:34:42.05:01,1036.5108,1123.335,-86.7545
354,3.67708,00:34:42.05:02,1036.4555,1123.3382,-86.7958
355,3.6875,00:34:42.05:03,1036.381,1123.3435,-86.7872
356,3.69792,00:34:42.06:00,1036.3338,1123.3518,-86.8162
357,3.70833,00:34:42.06:01,1036.2898,1123.3638,-86.8342
358,3.71875,00:34:42.06:02,1036.245,1123.3875,-86.8682
359,3.72917,00:34:42.06:03,1036.2047,1123.3827,-86.8478
360,3.73958,00:34:42.07:00,1036.1662,1123.3875,-86.8775
361,3.75,00:34:42.07:01,1036.1225,1123.401,-86.915
362,3.76042,00:34:42.07:02,1036.0772,1123.3998,-86.9112
363,3.77083,00:34:42.07:03,1036.0163,1123.3917,-86.8605
364,3.78125,00:34:42.08:00,1035.9835,1123.3968,-86.896
365,3.79167,00:34:42.08:01,1035.9165,1123.4023,-86.8875
366,3.80208,00:34:42.08:02,1035.865,1123.401,-86.9125
367,3.8125,00:34:42.08:03,1035.7935,1123.405,-86.8995
368,3.82292,00:34:42.09:00,1035.7368,1123.4138,-86.9045
369,3.83333,00:34:42.09:01,1035.683,1123.413,-86.906
370,3.84375,00:34:42.09:02,1035.6395,1123.4325,-86.912
371,3.85417,00:34:42.09:03,1035.5942,1123.44,-86.8785
372,3.86458,00:34:42.10:00,1035.5555,1123.4398,-86.87200000000001
373,3.875,00:34:42.10:01,1035.52,1123.4355,-86.8672
374,3.88542,00:34:42.10:02,1035.4755,1123.4225,-86.8255
375,3.89583,00:34:42.10:03,1035.4358,1123.4122,-86.8258
376,3.90625,00:34:42.11:00,1035.3875,1123.3812,-86.823
377,3.91667,00:34:42.11:01,1035.3533,1123.3877,-86.8177
378,3.92708,00:34:42.11:02,1035.2948,1123.3818,-86.8138
379,3.9375,00:34:42.11:03,1035.259,1123.377,-86.74700000000001
380,3.94792,00:34:42.12:00,1035.2069999999999,1123.3783,-86.7575
381,3.95833,00:34:42.12:01,1035.1515,1123.3825,-86.7033
382,3.96875,00:34:42.12:02,1035.0972,1123.3755,-86.7138
383,3.97917,00:34:42.12:03,1035.0388,1123.3638,-86.723
384,3.98958,00:34:42.13:00,1034.986,1123.368,-86.6918
385,4.0,00:34:42.13:01,1034.9332,1123.3752,-86.6725
386,4.01042,00:34:42.13:02,1034.889,1123.3848,-86.61200000000001
387,4.02083,00:34:42.13:03,1034.839,1123.402,-86.6075
388,4.03125,00:34:42.14:00,1034.7995,1123.3987,-86.5312
389,4.04167,00:34:42.14:01,1034.7608,1123.404,-86.5135
390,4.05208,00:34:42.14:02,1034.7218,1123.411,-86.5248
391,4.0625,00:34:42.14:03,1034.6845,1123.3980000000001,-86.455
392,4.07292,00:34:42.15:00,1034.6485,1123.3942,-86.4305
393,4.08333,00:34:42.15:01,1034.6132,1123.3945,-86.4305
394,4.09375,00:34:42.15:02,1034.5932,1123.3855,-86.414
395,4.10417,00:34:42.15:03,1034.5745,1123.3705,-86.366
396,4.11458,00:34:42.16:00,1034.5492,1123.371,-86.35
397,4.125,00:34:42.16:01,1034.5553,1123.37,-86.3512
398,4.13542,00:34:42.16:02,1034.547,1123.3628,-86.3352
399,4.14583,00:34:42.16:03,1034.547,1123.358,-86.3198
400,4.15625,00:34:42.17:00,1034.54,1123.3405,-86.3325
