Frame,Time,SMPTE,bar_left_elbow_x,bar_left_elbow_y,bar_left_elbow_z
174,1.73,00:38:25:05:02,840.5925,1320.7939999999999,325.9525
175,1.74,00:38:25:05:03,840.7035,1321.05,326.0545
176,1.75,00:38:25:06:00,840.8165,1321.2839999999999,326.168
177,1.76,00:38:25:06:01,840.8165,1321.2839999999999,326.168
178,1.77,00:38:25:06:02,840.9245,1321.5305,326.27
179,1.78,00:38:25:06:03,841.0360000000001,1321.7979999999998,326.3415
180,1.79,00:38:25:07:00,841.1655,1322.0345,326.4335
181,1.8,00:38:25:07:01,841.275,1322.285,326.5065
182,1.81,00:38:25:07:02,841.42,1322.54,326.5805
183,1.82,00:38:25:07:03,841.5435,1322.7635,326.6345
184,1.83,00:38:25:08:00,841.679,1322.993,326.703
185,1.84,00:38:25:08:01,841.812,1323.2215,326.7345
186,1.85,00:38:25:08:02,841.9595,1323.445,326.781
187,1.86,00:38:25:08:03,842.1165,1323.665,326.828
188,1.87,00:38:25:09:00,842.265,1323.8629999999998,326.8485
189,1.88,00:38:25:09:01,842.3989999999999,1324.0475,326.86
190,1.89,00:38:25:09:02,842.5375,1324.2515,326.8805
191,1.9,00:38:25:09:03,842.696,1324.4085,326.8985
192,1.91,00:38:25:10:00,842.8515,1324.576,326.89799999999997
193,1.92,00:38:25:10:01,843.007,1324.7395,326.911
194,1.93,00:38:25:10:02,843.173,1324.8915,326.913
195,1.94,00:38:25:10:03,843.3315,1325.046,326.895
196,1.95,00:38:25:11:00,843.4935,1325.1575,326.9015
197,1.96,00:38:25:11:01,843.665,1325.2879999999998,326.9115
198,1.97,00:38:25:11:02,843.8315,1325.411,326.913
199,1.98,00:38:25:11:03,844.008,1325.5335,326.9135
200,1.99,00:38:25:12:00,844.2045,1325.6570000000002,326.9335
201,2.0,00:38:25:12:01,844.3839999999999,1325.781,326.938
202,2.01,00:38:25:12:02,844.3839999999999,1325.781,326.938
203,2.02,00:38:25:12:03,844.5865,1325.9065,326.974
204,2.03,00:38:25:13:00,844.796,1326.0285,326.9805
205,2.04,00:38:25:13:01,845.0189999999999,1326.1155,327.0055
206,2.05,00:38:25:13:01,845.207,1326.1879999999999,327.02299999999997
207,2.06,00:38:25:13:03,845.4445,1326.266,327.0585
208,2.07,00:38:25:13:03,845.654,1326.3675,327.0705
209,2.08,00:38:25:14:01,845.8675,1326.4495,327.0875
210,2.09,00:38:25:14:01,846.0705,1326.543,327.115
211,2.1,00:38:25:14:03,846.262,1326.6335,327.127
212,2.11,00:38:25:14:03,846.433,1326.7355,327.16
213,2.12,00:38:25:15:01,846.5895,1326.819,327.19
214,2.13,00:38:25:15:01,846.7555,1326.9025,327.2025
215,2.14,00:38:25:15:03,846.9205,1326.9589999999998,327.236
216,2.15,00:38:25:15:03,847.0665,1327.0445,327.249
217,2.16,00:38:25:16:01,847.237,1327.095,327.301
218,2.17,00:38:25:16:01,847.3989999999999,1327.1425,327.3245
219,2.18,00:38:25:16:03,847.56,1327.201,327.367
220,2.19,00:38:25:16:03,847.7139999999999,1327.233,327.403
221,2.2,00:38:25:17:01,847.8685,1327.2635,327.438
222,2.21,00:38:25:17:01,848.0269999999999,1327.2965,327.4735
223,2.22,00:38:25:17:03,848.189,1327.3345,327.524
224,2.23,00:38:25:18:00,848.318,1327.3955,327.573
225,2.24,00:38:25:18:01,848.455,1327.4520000000002,327.6155
226,2.25,00:38:25:18:02,848.597,1327.5405,327.663
227,2.26,00:38:25:18:03,848.597,1327.5405,327.663
228,2.27,00:38:25:19:00,848.738,1327.639,327.70599999999996
229,2.28,00:38:25:19:01,848.903,1327.7325,327.74300000000005
230,2.29,00:38:25:19:02,849.047,1327.8355,327.785
231,2.3,00:38:25:19:03,849.1945,1327.954,327.806
232,2.31,00:38:25:20:00,849.3445,1328.0665,327.8325
233,2.32,00:38:25:20:00,849.4935,1328.1729999999998,327.9005
234,2.33,00:38:25:20:02,849.6515,1328.267,327.934
235,2.34,00:38:25:20:02,849.803,1328.3975,328.014
236,2.35,00:38:25:21:00,849.9585,1328.4979999999998,328.097
237,2.36,00:38:25:21:00,850.1175,1328.622,328.1975
238,2.37,00:38:25:21:02,850.2739999999999,1328.7655,328.293
239,2.38,00:38:25:21:02,850.448,1328.9345,328.43
240,2.39,00:38:25:22:00,850.5975,1329.1095,328.561
241,2.4,00:38:25:22:00,850.738,1329.3010000000002,328.6935
242,2.41,00:38:25:22:02,850.8580000000001,1329.5085,328.8425
243,2.42,00:38:25:22:02,850.96,1329.7079999999999,328.9925
244,2.43,00:38:25:23:00,851.0665,1329.914,329.153
245,2.44,00:38:25:23:00,851.1635,1330.1105,329.356
246,2.45,00:38:25:23:02,851.275,1330.305,329.5975
247,2.46,00:38:25:23:03,851.3860000000001,1330.4825,329.837
248,2.47,00:38:25:24:00,851.488,1330.6395,330.1115
249,2.48,00:38:25:24:01,851.5645,1330.8120000000001,330.407
250,2.49,00:38:25:24:02,851.677,1330.9475,330.7445
251,2.5,00:38:25:24:03,851.7635,1331.0665,331.106
252,2.51,00:38:26:00:00,851.7635,1331.0665,331.106
253,2.52,00:38:26:00:01,851.8215,1331.1255,331.4955
254,2.53,00:38:26:00:02,851.8715,1331.122,331.936
255,2.54,00:38:26:00:03,851.9005,1331.059,332.4375
256,2.55,00:38:26:01:00,851.9115,1330.9055,332.99300000000005
257,2.56,00:38:26:01:01,851.9195,1330.6879999999999,333.58099999999996
258,2.57,00:38:26:01:01,851.8955,1330.3829999999998,334.18
259,2.58,00:38:26:01:03,851.8445,1329.9805,334.841
260,2.59,00:38:26:01:03,851.799,1329.5020000000002,335.5935
261,2.6,00:38:26:02:01,851.7475,1328.8895,336.3895
262,2.61,00:38:26:02:01,851.6569999999999,1328.109,337.24300000000005
263,2.62,00:38:26:02:03,851.5605,1327.1729999999998,338.209
264,2.63,00:38:26:02:03,851.441,1326.0275,339.19300000000004
265,2.64,00:38:26:03:01,851.2760000000001,1324.645,340.2635
266,2.65,00:38:26:03:01,851.1635,1322.9605,341.421
267,2.66,00:38:26:03:03,851.0010000000001,1320.9560000000001,342.6195
268,2.67,00:38:26:03:03,850.8495,1318.67,343.87699999999995
269,2.68,00:38:26:04:01,850.693,1316.0175,345.1535
270,2.69,00:38:26:04:01,850.434,1313.0965,346.457
271,2.7,00:38:26:04:03,850.1355,1309.8705,347.8395
272,2.71,00:38:26:05:00,849.448,1306.336,349.537
273,2.72,00:38:26:05:01,849.1189999999999,1302.462,351.051
274,2.73,00:38:26:05:02,848.7865,1298.285,352.625
275,2.74,00:38:26:05:03,848.3335,1294.088,354.032
276,2.75,00:38:26:06:00,847.935,1289.349,355.62300000000005
277,2.76,00:38:26:06:01,847.935,1289.349,355.62300000000005
278,2.77,00:38:26:06:02,847.507,1284.235,357.3915
279,2.78,00:38:26:06:03,846.8639999999999,1278.997,359.026
280,2.79,00:38:26:07:00,846.2080000000001,1273.5835,360.6135
281,2.8,00:38:26:07:01,845.6055,1267.9805,362.0595
282,2.81,00:38:26:07:02,844.9955,1262.1515,363.4655
283,2.82,00:38:26:07:02,844.4685,1256.177,364.785
284,2.83,00:38:26:08:00,843.9295,1250.069,366.032
285,2.84,00:38:26:08:00,843.3445,1243.7795,367.2325
286,2.85,00:38:26:08:02,842.7305,1237.4425,368.36
287,2.86,00:38:26:08:02,842.0965,1231.2675,369.713
288,2.87,00:38:26:09:00,841.4505,1224.845,370.709
289,2.88,00:38:26:09:00,840.7635,1218.4045,371.5645
290,2.89,00:38:26:09:02,840.2005,1212.0735,372.338
291,2.9,00:38:26:09:03,839.4895,1205.507,372.75800000000004
292,2.91,00:38:26:10:00,838.7205,1198.9360000000001,372.9095
293,2.92,00:38:26:10:01,837.972,1192.4905,372.892
294,2.93,00:38:26:10:02,837.1445,1186.156,372.5155
295,2.94,00:38:26:10:03,836.2975,1179.7545,372.30699999999996
296,2.95,00:38:26:11:00,835.3530000000001,1173.515,372.0255
297,2.96,00:38:26:11:01,834.317,1167.4015,371.7465
298,2.97,00:38:26:11:02,833.577,1160.927,370.7955
299,2.98,00:38:26:11:03,832.668,1154.5585,370.038
300,2.99,00:38:26:12:00,831.7315,1148.29,369.09
301,3.0,00:38:26:12:01,830.8085,1142.0810000000001,367.9085
302,3.01,00:38:26:12:02,830.8085,1142.0810000000001,367.9085
303,3.02,00:38:26:12:03,829.852,1136.0165,366.5115
304,3.03,00:38:26:13:00,828.9019999999999,1130.075,364.816
305,3.04,00:38:26:13:01,827.7245,1124.1455,362.88199999999995
306,3.05,00:38:26:13:02,826.64,1118.3525,360.94699999999995
307,3.06,00:38:26:13:03,825.6289999999999,1112.5685,358.985
308,3.07,00:38:26:14:00,824.5395,1106.828,356.853
309,3.08,00:38:26:14:01,823.4815,1101.2285,354.55199999999996
310,3.09,00:38:26:14:01,822.419,1095.7405,352.079
311,3.1,00:38:26:14:03,821.4595,1090.4615,349.342
312,3.11,00:38:26:14:03,820.4615,1085.3665,346.3715
313,3.12,00:38:26:15:01,819.8915,1080.4655,342.8955
314,3.13,00:38:26:15:01,818.841,1075.6705,339.6065
315,3.14,00:38:26:15:03,817.4275,1071.147,336.4945
316,3.15,00:38:26:15:03,816.5695,1066.786,333.246
317,3.16,00:38:26:16:01,815.416,1062.3925,329.945
318,3.17,00:38:26:16:01,814.5485,1058.0575,326.4885
319,3.18,00:38:26:16:03,813.692,1053.8055,322.91900000000004
320,3.19,00:38:26:16:03,812.953,1049.789,319.2265
321,3.2,00:38:26:17:01,812.1825,1046.036,315.42400000000004
322,3.21,00:38:26:17:01,811.6510000000001,1042.529,311.6575
323,3.22,00:38:26:17:03,810.91,1038.958,307.8025
324,3.23,00:38:26:18:00,810.194,1035.36,304.019
325,3.24,00:38:26:18:01,809.5880000000001,1031.7965,300.1415
326,3.25,00:38:26:18:02,809.0889999999999,1028.2255,296.155
327,3.26,00:38:26:18:03,809.0889999999999,1028.2255,296.155
328,3.27,00:38:26:19:00,808.5535,1024.5325,291.957
329,3.28,00:38:26:19:01,808.3985,1021.0165,287.58
330,3.29,00:38:26:19:02,808.2215,1017.691,283.2385
331,3.3,00:38:26:19:03,807.6089999999999,1014.181,278.455
332,3.31,00:38:26:20:00,809.4580000000001,1011.5155,273.6855
333,3.32,00:38:26:20:01,809.2075,1008.628,269.1745
334,3.33,00:38:26:20:02,808.9265,1006.0765,265.4385
335,3.34,00:38:26:20:02,808.7405,1003.3,260.931
336,3.35,00:38:26:21:00,808.5845,1000.757,256.394
337,3.36,00:38:26:21:00,808.6505,998.2505,251.63400000000001
338,3.37,00:38:26:21:02,808.7705,995.9585,246.8625
339,3.38,00:38:26:21:02,809.0115,993.8825,241.949
340,3.39,00:38:26:22:00,809.0975,991.9889999999999,237.0985
341,3.4,00:38:26:22:00,808.186,990.441,232.74
342,3.41,00:38:26:22:02,808.7439999999999,988.5210000000001,227.644
343,3.42,00:38:26:22:02,808.2855,986.9705,223.2025
344,3.43,00:38:26:23:00,807.84,985.467,218.8375
345,3.44,00:38:26:23:00,807.4225,984.148,214.484
346,3.45,00:38:26:23:02,807.0295,983.033,210.231
347,3.46,00:38:26:23:03,806.671,982.0085,205.96599999999998
348,3.47,00:38:26:24:00,806.9760000000001,981.23,201.80700000000002
349,3.48,00:38:26:24:01,806.4095,980.4805,197.6685
350,3.49,00:38:26:24:02,805.1215,979.6275,193.5455
351,3.5,00:38:26:24:03,805.1455,979.107,189.66400000000002
352,3.51,00:38:27:00:00,805.1455,979.107,189.66400000000002
353,3.52,00:38:27:00:01,804.475,978.451,185.8655
354,3.53,00:38:27:00:02,803.855,977.8530000000001,182.208
355,3.54,00:38:27:00:03,803.183,977.2925,178.5865
356,3.55,00:38:27:01:00,802.5995,976.7765,175.13099999999997
357,3.56,00:38:27:01:01,801.4830000000001,976.298,171.92700000000002
358,3.57,00:38:27:01:02,800.1560000000001,975.8725,168.785
359,3.58,00:38:27:01:03,803.6095,975.5160000000001,164.1275
360,3.59,00:38:27:01:03,803.4795,975.2175,160.9345
361,3.6,00:38:27:02:01,793.6685,973.6695,157.901
362,3.61,00:38:27:02:01,794.37,973.3985,155.026
363,3.62,00:38:27:02:03,794.7045,973.1510000000001,152.131
364,3.63,00:38:27:02:03,795.355,972.952,149.2855
365,3.64,00:38:27:03:01,795.826,972.798,146.512
366,3.65,00:38:27:03:01,796.4635,972.6575,143.7795
367,3.66,00:38:27:03:03,797.1605,972.6575,141.1195
368,3.67,00:38:27:03:03,797.627,972.6165,138.5805
369,3.68,00:38:27:04:01,797.932,972.5039999999999,136.2555
370,3.69,00:38:27:04:01,797.971,972.427,134.0705
371,3.7,00:38:27:04:03,797.9005,972.3465,132.067
372,3.71,00:38:27:05:00,797.763,972.341,130.1595
373,3.72,00:38:27:05:01,797.035,972.3025,128.379
374,3.73,00:38:27:05:02,796.2689999999999,972.3455,126.6605
375,3.74,00:38:27:05:03,795.1735,972.428,125.0415
376,3.75,00:38:27:06:00,789.1045,971.664,123.4835
377,3.76,00:38:27:06:01,789.1045,971.664,123.4835
378,3.77,00:38:27:06:02,788.2725,971.745,121.992
379,3.78,00:38:27:06:03,787.2315,971.8085,120.4945
380,3.79,00:38:27:07:00,786.069,971.8580000000001,119.089
381,3.8,00:38:27:07:01,784.9485,971.933,117.62299999999999
382,3.81,00:38:27:07:02,783.7495,971.9655,116.13600000000001
383,3.82,00:38:27:07:03,782.7339999999999,971.9845,114.5995
384,3.83,00:38:27:08:00,781.7589999999999,972.0035,112.9825
385,3.84,00:38:27:08:00,780.821,972.0169999999999,111.3115
386,3.85,00:38:27:08:02,779.9345,972.045,109.5385
387,3.86,00:38:27:08:02,779.21,972.086,107.712
388,3.87,00:38:27:09:00,778.433,972.125,105.8245
389,3.88,00:38:27:09:00,777.903,972.1225,103.8225
390,3.89,00:38:27:09:02,777.5335,972.1355,101.785
391,3.9,00:38:27:09:03,777.186,972.1115,99.6795
392,3.91,00:38:27:10:00,776.9395,972.0595,97.536
393,3.92,00:38:27:10:01,776.6935,972.0115,95.37100000000001
394,3.93,00:38:27:10:02,776.467,971.908,93.21
395,3.94,00:38:27:10:03,776.2655,971.77,91.059
396,3.95,00:38:27:11:00,776.1285,971.6010000000001,88.9025
397,3.96,00:38:27:11:01,776.0110000000001,971.385,86.736
398,3.97,00:38:27:11:02,775.9839999999999,971.189,84.5905
399,3.98,00:38:27:11:03,775.895,970.9755,82.4425
400,3.99,00:38:27:12:00,775.8485,970.7955,80.28699999999999
401,4.0,00:38:27:12:01,775.8015,970.6145,78.1525
402,4.01,00:38:27:12:01,775.8015,970.6145,78.1525
403,4.02,00:38:27:12:03,775.847,970.4035,76.04
404,4.03,00:38:27:13:00,775.8939999999999,970.2855,73.922
405,4.04,00:38:27:13:01,775.8675,970.145,71.813
406,4.05,00:38:27:13:01,775.868,970.039,69.748
407,4.06,00:38:27:13:03,775.9175,969.9805,67.66199999999999
408,4.07,00:38:27:14:00,776.0565,969.9275,65.6065
409,4.08,00:38:27:14:01,776.2575,969.959,63.556999999999995
410,4.09,00:38:27:14:01,776.3925,970.065,61.48
411,4.1,00:38:27:14:02,776.6339999999999,970.2065,59.387
412,4.11,00:38:27:15:00,776.954,970.38,57.3505
413,4.12,00:38:27:15:01,777.2215,970.591,55.3355
414,4.13,00:38:27:15:01,777.5395,970.806,53.36
415,4.14,00:38:27:15:02,777.7525,971.0210000000001,51.4445
416,4.15,00:38:27:16:00,777.883,971.193,49.5505
417,4.16,00:38:27:16:01,778.0010000000001,971.3335,47.701
418,4.17,00:38:27:16:01,777.9815,971.4285,45.923
419,4.18,00:38:27:16:02,777.8875,971.5025,44.18
420,4.19,00:38:27:17:00,777.8435,971.495,42.4125
421,4.2,00:38:27:17:01,777.6569999999999,971.4835,40.6905
422,4.21,00:38:27:17:01,777.558,971.461,38.976
423,4.22,00:38:27:17:02,777.456,971.375,37.308
424,4.23,00:38:27:18:00,777.3065,971.3055,35.5405
425,4.24,00:38:27:18:01,777.207,971.2365,33.8015
426,4.25,00:38:27:18:02,777.1975,971.187,32.041
427,4.26,00:38:27:18:02,777.1975,971.187,32.041
428,4.27,00:38:27:19:00,777.1485,971.1339999999999,30.255
429,4.28,00:38:27:19:01,777.308,971.118,28.4375
430,4.29,00:38:27:19:02,777.4255,971.1095,26.5845
431,4.3,00:38:27:19:02,777.6075,971.1535,24.7375
432,4.31,00:38:27:20:00,777.9265,971.23,22.8765
433,4.32,00:38:27:20:01,778.1255,971.3135,20.9795
434,4.33,00:38:27:20:02,778.5605,971.4705,19.1235
435,4.34,00:38:27:20:02,778.7955,971.5865,17.33
436,4.35,00:38:27:21:00,779.235,971.7465,15.5725
437,4.36,00:38:27:21:01,779.507,971.8845,13.866
