Frame,Time,SMPTE,bar_right_foot_x,bar_right_foot_y,bar_right_foot_z
156,1.55,00:38:25:01:00,726.1243,3.1498,-255.8885
157,1.56,00:38:25:01:01,726.1275,3.1605,-255.8925
158,1.57,00:38:25:01:02,726.1212,3.1657,-255.8975
159,1.58,00:38:25:01:03,726.1172,3.1813,-255.8893
160,1.59,00:38:25:02:00,726.113,3.1945,-255.8908
161,1.6,00:38:25:02:01,726.1055,3.1998,-255.8892
162,1.61,00:38:25:02:02,726.097,3.2125,-255.8895
163,1.62,00:38:25:02:03,726.1008,3.2002,-255.8838
164,1.63,00:38:25:03:00,726.11,3.1852,-255.8812
165,1.64,00:38:25:03:01,726.1208,3.1695,-255.8872
166,1.65,00:38:25:03:02,726.125,3.1542,-255.89
167,1.66,00:38:25:03:03,726.1239999999999,3.1552,-255.886
168,1.67,00:38:25:03:03,726.1248,3.1658,-255.8825
169,1.68,00:38:25:04:00,726.1125,3.1830000000000003,-255.8632
170,1.69,00:38:25:04:01,726.1013,3.1938,-255.8538
171,1.7,00:38:25:04:03,726.1048,3.2122,-255.8492
172,1.71,00:38:25:05:00,726.0992,3.218,-255.8482
173,1.72,00:38:25:05:01,726.1075,3.2207,-255.8632
174,1.73,00:38:25:05:02,726.1195,3.213,-255.8632
175,1.74,00:38:25:05:03,726.1255,3.2057,-255.873
176,1.75,00:38:25:06:00,726.137,3.1958,-255.872
177,1.76,00:38:25:06:01,726.137,3.1958,-255.872
178,1.77,00:38:25:06:02,726.1419999999999,3.2030000000000003,-255.8665
179,1.78,00:38:25:06:03,726.1445,3.2138,-255.8742
180,1.79,00:38:25:07:00,726.1398,3.213,-255.8795
181,1.8,00:38:25:07:01,726.1419999999999,3.2318,-255.8982
182,1.81,00:38:25:07:02,726.138,3.2405,-255.9225
183,1.82,00:38:25:07:03,726.1383,3.2417,-255.9282
184,1.83,00:38:25:08:00,726.1502,3.2385,-255.9303
185,1.84,00:38:25:08:01,726.155,3.239,-255.9375
186,1.85,00:38:25:08:02,726.1583,3.2308,-255.9218
187,1.86,00:38:25:08:03,726.1638,3.242,-255.9058
188,1.87,00:38:25:09:00,726.1635,3.248,-255.9125
189,1.88,00:38:25:09:01,726.1758,3.2635,-255.9058
190,1.89,00:38:25:09:02,726.1818,3.2715,-255.9408
191,1.9,00:38:25:09:03,726.197,3.285,-256.0085
192,1.91,00:38:25:10:00,726.2,3.282,-256.0272
193,1.92,00:38:25:10:01,726.2132,3.2883,-256.028
194,1.93,00:38:25:10:02,726.2230000000001,3.2812,-256.0422
195,1.94,00:38:25:10:03,726.2315,3.281,-256.0655
196,1.95,00:38:25:11:00,726.2427,3.2568,-256.0602
197,1.96,00:38:25:11:01,726.2568,3.2575,-256.0795
198,1.97,00:38:25:11:02,726.257,3.2525,-256.0762
199,1.98,00:38:25:11:03,726.2718,3.2625,-256.1047
200,1.99,00:38:25:12:00,726.2823,3.2657,-256.107
201,2.0,00:38:25:12:01,726.2992,3.2755,-256.124
202,2.01,00:38:25:12:02,726.2992,3.2755,-256.124
203,2.02,00:38:25:12:03,726.301,3.295,-256.1375
204,2.03,00:38:25:13:00,726.3232,3.2888,-256.1573
205,2.04,00:38:25:13:01,726.3245,3.2958,-256.166
206,2.05,00:38:25:13:01,726.334,3.2925,-256.166
207,2.06,00:38:25:13:03,726.3338,3.2939999999999996,-256.1688
208,2.07,00:38:25:13:03,726.3408,3.2795,-256.166
209,2.08,00:38:25:14:01,726.3325,3.2798,-256.1658
210,2.09,00:38:25:14:01,726.3315,3.2752,-256.17
211,2.1,00:38:25:14:03,726.3305,3.284,-256.188
212,2.11,00:38:25:14:03,726.3217,3.286,-256.1962
213,2.12,00:38:25:15:01,726.3330000000001,3.2898,-256.214
214,2.13,00:38:25:15:01,726.331,3.282,-256.2232
215,2.14,00:38:25:15:03,726.3415,3.2805,-256.232
216,2.15,00:38:25:15:03,726.3482,3.281,-256.236
217,2.16,00:38:25:16:01,726.3505,3.2945,-256.2325
218,2.17,00:38:25:16:01,726.3515,3.285,-256.2292
219,2.18,00:38:25:16:03,726.3533,3.2945,-256.2385
220,2.19,00:38:25:16:03,726.3545,3.292,-256.2355
221,2.2,00:38:25:17:01,726.3518,3.2969999999999997,-256.243
222,2.21,00:38:25:17:01,726.3480000000001,3.3058,-256.2622
223,2.22,00:38:25:17:03,726.3492,3.3032,-256.2722
224,2.23,00:38:25:18:00,726.3530000000001,3.3005,-256.29
225,2.24,00:38:25:18:01,726.3528,3.2968,-256.3045
226,2.25,00:38:25:18:02,726.3608,3.2918,-256.309
227,2.26,00:38:25:18:03,726.3608,3.2918,-256.309
228,2.27,00:38:25:19:00,726.3672,3.283,-256.3283
229,2.28,00:38:25:19:01,726.3728,3.2778,-256.3402
230,2.29,00:38:25:19:02,726.3805,3.2825,-256.3538
231,2.3,00:38:25:19:03,726.4013,3.284,-256.3922
232,2.31,00:38:25:20:00,726.4098,3.3015,-256.4337
233,2.32,00:38:25:20:00,726.4192,3.2992,-256.4808
234,2.33,00:38:25:20:02,726.4338,3.306,-256.5032
235,2.34,00:38:25:20:02,726.4475,3.302,-256.5338
236,2.35,00:38:25:21:00,726.4625,3.2977,-256.5765
237,2.36,00:38:25:21:00,726.4702,3.298,-256.5942
238,2.37,00:38:25:21:02,726.4780000000001,3.2893,-256.625
239,2.38,00:38:25:21:02,726.4860000000001,3.2938,-256.644
240,2.39,00:38:25:22:00,726.4888,3.2842,-256.675
241,2.4,00:38:25:22:00,726.4938,3.2905,-256.6962
242,2.41,00:38:25:22:02,726.505,3.293,-256.72
243,2.42,00:38:25:22:02,726.5127,3.2908,-256.736
244,2.43,00:38:25:23:00,726.5202,3.2889999999999997,-256.7637
245,2.44,00:38:25:23:00,726.5373,3.2895,-256.7892
246,2.45,00:38:25:23:02,726.5428,3.286,-256.8202
247,2.46,00:38:25:23:03,726.5498,3.2938,-256.8523
248,2.47,00:38:25:24:00,726.563,3.2862,-256.8962
249,2.48,00:38:25:24:01,726.5942,3.2925,-256.9318
250,2.49,00:38:25:24:02,726.6122,3.2872,-256.97
251,2.5,00:38:25:24:03,726.6245,3.2848,-257.002
252,2.51,00:38:26:00:00,726.6245,3.2848,-257.002
253,2.52,00:38:26:00:01,726.6388,3.2765,-257.0707
254,2.53,00:38:26:00:02,726.6385,3.2835,-257.1115
255,2.54,00:38:26:00:03,726.6475,3.2743,-257.17
256,2.55,00:38:26:01:00,726.6568,3.2735,-257.2172
257,2.56,00:38:26:01:01,726.6808,3.2655,-257.2872
258,2.57,00:38:26:01:01,726.7008,3.272,-257.374
259,2.58,00:38:26:01:03,726.7388,3.2808,-257.4618
260,2.59,00:38:26:01:03,726.7725,3.2858,-257.5445
261,2.6,00:38:26:02:01,726.8162,3.2910000000000004,-257.6345
262,2.61,00:38:26:02:01,726.852,3.2987,-257.7168
263,2.62,00:38:26:02:03,726.8757,3.304,-257.7852
264,2.63,00:38:26:02:03,726.8932,3.3065,-257.8645
265,2.64,00:38:26:03:01,726.8910000000001,3.3108,-257.9215
266,2.65,00:38:26:03:01,726.8862,3.3138,-257.9522
267,2.66,00:38:26:03:03,726.8648,3.3139999999999996,-257.9735
268,2.67,00:38:26:03:03,726.8492,3.3225,-257.9882
269,2.68,00:38:26:04:01,726.8228,3.3312,-257.9813
270,2.69,00:38:26:04:01,726.7942,3.3373,-257.9752
271,2.7,00:38:26:04:03,726.7832,3.3508,-257.988
272,2.71,00:38:26:05:00,726.7558,3.362,-258.003
273,2.72,00:38:26:05:01,726.7345,3.3812,-258.0058
274,2.73,00:38:26:05:02,726.7135,3.38,-258.01
275,2.74,00:38:26:05:03,726.692,3.4015,-257.98900000000003
276,2.75,00:38:26:06:00,726.6705,3.4078,-257.9752
277,2.76,00:38:26:06:01,726.6705,3.4078,-257.9752
278,2.77,00:38:26:06:02,726.659,3.4458,-257.9788
279,2.78,00:38:26:06:03,726.6515,3.4818,-257.9918
280,2.79,00:38:26:07:00,726.6445,3.5189999999999997,-258.0275
281,2.8,00:38:26:07:01,726.6275,3.6023,-258.1158
282,2.81,00:38:26:07:02,726.5828,3.68,-258.1265
283,2.82,00:38:26:07:02,726.5595,3.7525,-258.1062
284,2.83,00:38:26:08:00,726.5718,3.85,-258.2048
285,2.84,00:38:26:08:00,726.5708,3.9745,-258.3318
286,2.85,00:38:26:08:02,726.5875,4.1025,-258.4115
287,2.86,00:38:26:08:02,726.6312,4.2415,-258.4998
288,2.87,00:38:26:09:00,726.669,4.3988,-258.6143
289,2.88,00:38:26:09:00,726.7325,4.5772,-258.7637
290,2.89,00:38:26:09:02,726.8248,4.7397,-258.9445
291,2.9,00:38:26:09:03,726.9548,4.949,-259.1208
292,2.91,00:38:26:10:00,727.2072,5.1535,-258.8568
293,2.92,00:38:26:10:01,727.3395,5.446000000000001,-259.1383
294,2.93,00:38:26:10:02,727.4318,5.812,-259.4575
295,2.94,00:38:26:10:03,727.453,6.2375,-259.91700000000003
296,2.95,00:38:26:11:00,727.4695,6.7098,-260.4483
297,2.96,00:38:26:11:01,727.5005,7.3705,-261.0938
298,2.97,00:38:26:11:02,727.4982,8.1803,-261.777
299,2.98,00:38:26:11:03,727.4022,9.1212,-262.6855
300,2.99,00:38:26:12:00,727.2325,10.2252,-263.806
301,3.0,00:38:26:12:01,727.0458,11.2925,-264.8925
302,3.01,00:38:26:12:02,727.0458,11.2925,-264.8925
303,3.02,00:38:26:12:03,726.8743,12.4472,-265.9978
304,3.03,00:38:26:13:00,726.6897,13.545,-267.2585
305,3.04,00:38:26:13:01,726.4768,14.5755,-268.6437
306,3.05,00:38:26:13:02,726.2510000000001,15.5627,-270.087
307,3.06,00:38:26:13:03,726.0315,16.463,-271.5005
308,3.07,00:38:26:14:00,725.789,17.2172,-272.7135
309,3.08,00:38:26:14:01,725.3789999999999,18.0538,-273.7602
310,3.09,00:38:26:14:01,724.8910000000001,18.8885,-274.582
311,3.1,00:38:26:14:03,724.2975,19.864,-275.5268
312,3.11,00:38:26:14:03,723.6335,21.0925,-277.0323
313,3.12,00:38:26:15:01,722.8363,22.241999999999997,-279.2705
314,3.13,00:38:26:15:01,721.691,22.866,-282.996
315,3.14,00:38:26:15:03,720.2593,23.0448,-287.5502
316,3.15,00:38:26:15:03,718.77,23.0478,-292.4132
317,3.16,00:38:26:16:01,717.2555,22.845,-297.4972
318,3.17,00:38:26:16:01,715.613,22.419,-302.8935
319,3.18,00:38:26:16:03,713.9642,21.785999999999998,-308.565
320,3.19,00:38:26:16:03,712.3548,21.09,-314.2228
321,3.2,00:38:26:17:01,710.7273,20.5072,-319.8278
322,3.21,00:38:26:17:01,709.0112,20.4345,-325.2913
323,3.22,00:38:26:17:03,707.316,21.0815,-330.4802
324,3.23,00:38:26:18:00,705.4358,22.0825,-335.24
325,3.24,00:38:26:18:01,703.829,23.3845,-339.89599999999996
326,3.25,00:38:26:18:02,702.4782,24.734,-344.1595
327,3.26,00:38:26:18:03,702.4782,24.734,-344.1595
328,3.27,00:38:26:19:00,701.2312,25.8635,-347.7827
329,3.28,00:38:26:19:01,700.1747,26.5842,-350.76
330,3.29,00:38:26:19:02,699.2632,27.073,-353.2162
331,3.3,00:38:26:19:03,698.6007,27.1615,-355.24300000000005
332,3.31,00:38:26:20:00,698.1885,26.9772,-356.9148
333,3.32,00:38:26:20:01,697.9918,26.4922,-358.286
334,3.33,00:38:26:20:02,698.0185,25.7685,-359.3765
335,3.34,00:38:26:20:02,698.2628,24.9822,-360.306
336,3.35,00:38:26:21:00,698.6132,24.5105,-361.1035
337,3.36,00:38:26:21:00,699.1060000000001,24.5502,-361.7907
338,3.37,00:38:26:21:02,699.7828,25.0545,-362.4848
339,3.38,00:38:26:21:02,700.6030000000001,25.6852,-363.2622
340,3.39,00:38:26:22:00,701.6585,26.19,-364.1615
341,3.4,00:38:26:22:00,702.9352,26.2818,-365.0757
342,3.41,00:38:26:22:02,704.4415,26.0605,-365.973
343,3.42,00:38:26:22:02,706.1438,25.648000000000003,-366.7675
344,3.43,00:38:26:23:00,707.9465,25.0395,-367.4355
345,3.44,00:38:26:23:00,709.9372,24.3285,-367.9475
346,3.45,00:38:26:23:02,712.0755,23.3345,-368.1342
347,3.46,00:38:26:23:03,714.3125,22.114,-367.958
348,3.47,00:38:26:24:00,716.6705,20.5562,-367.4038
349,3.48,00:38:26:24:01,718.988,19.3525,-366.5602
350,3.49,00:38:26:24:02,721.1182,18.383,-365.2538
351,3.5,00:38:26:24:03,722.4152,18.033,-364.6108
352,3.51,00:38:27:00:00,722.4152,18.033,-364.6108
353,3.52,00:38:27:00:01,722.8835,17.8602,-364.531
354,3.53,00:38:27:00:02,722.9488,17.5142,-364.67800000000005
355,3.54,00:38:27:00:03,722.863,16.9293,-364.94800000000004
356,3.55,00:38:27:01:00,722.6483,16.4543,-365.4742
357,3.56,00:38:27:01:01,722.3772,16.118,-365.9428
358,3.57,00:38:27:01:02,722.062,15.7738,-366.152
359,3.58,00:38:27:01:03,722.0068,15.4752,-366.463
360,3.59,00:38:27:01:03,722.086,15.1892,-366.6845
361,3.6,00:38:27:02:01,722.3572,14.9065,-366.9383
362,3.61,00:38:27:02:01,722.8042,14.5785,-367.2603
363,3.62,00:38:27:02:03,723.2698,14.2775,-367.5548
364,3.63,00:38:27:02:03,723.7139999999999,13.9565,-367.8225
365,3.64,00:38:27:03:01,724.0175,13.6358,-367.9825
366,3.65,00:38:27:03:01,724.077,13.4102,-368.1428
367,3.66,00:38:27:03:03,724.0935,13.0838,-368.2382
368,3.67,00:38:27:03:03,724.1218,12.796,-368.3185
369,3.68,00:38:27:04:01,724.1495,12.4715,-368.4115
370,3.69,00:38:27:04:01,724.2065,12.1368,-368.5085
371,3.7,00:38:27:04:03,724.2378,11.8542,-368.7018
372,3.71,00:38:27:05:00,724.3005,11.53,-368.9315
373,3.72,00:38:27:05:01,724.25,11.2282,-369.2122
374,3.73,00:38:27:05:02,724.1298,10.9168,-369.5535
375,3.74,00:38:27:05:03,723.9918,10.6068,-369.8965
376,3.75,00:38:27:06:00,723.882,10.314,-370.1662
377,3.76,00:38:27:06:01,723.882,10.314,-370.1662
378,3.77,00:38:27:06:02,723.8439999999999,10.0078,-370.3272
379,3.78,00:38:27:06:03,723.9198,9.719,-370.3312
380,3.79,00:38:27:07:00,724.0445,9.4702,-370.2905
381,3.8,00:38:27:07:01,724.1538,9.238999999999999,-370.2413
382,3.81,00:38:27:07:02,724.205,8.97,-370.2038
383,3.82,00:38:27:07:03,724.1823,8.7158,-370.1928
384,3.83,00:38:27:08:00,724.1512,8.4498,-370.1525
385,3.84,00:38:27:08:00,724.1702,8.1618,-370.0018
386,3.85,00:38:27:08:02,724.2472,7.9397,-369.8953
387,3.86,00:38:27:08:02,724.3405,7.7038,-369.8718
388,3.87,00:38:27:09:00,724.4062,7.4568,-369.86199999999997
389,3.88,00:38:27:09:00,724.4860000000001,7.2427,-369.86300000000006
390,3.89,00:38:27:09:02,724.5272,6.9713,-370.0048
391,3.9,00:38:27:09:03,724.5982,6.7293,-370.0298
392,3.91,00:38:27:10:00,724.7038,6.4825,-370.1012
393,3.92,00:38:27:10:01,724.8618,6.121,-370.0778
394,3.93,00:38:27:10:02,724.975,5.8582,-370.1815
395,3.94,00:38:27:10:03,725.0925,5.5997,-370.27
396,3.95,00:38:27:11:00,725.2052,5.3488,-370.305
397,3.96,00:38:27:11:01,725.3035,5.0915,-370.392
398,3.97,00:38:27:11:02,725.3073,4.814,-370.4398
399,3.98,00:38:27:11:03,725.367,4.5672,-370.351
400,3.99,00:38:27:12:00,725.3585,4.3005,-370.3805
401,4.0,00:38:27:12:01,725.3152,4.0298,-370.2372
402,4.01,00:38:27:12:01,725.3152,4.0298,-370.2372
403,4.02,00:38:27:12:03,725.365,3.772,-370.0392
404,4.03,00:38:27:13:00,725.3355,3.5492,-369.9365
405,4.04,00:38:27:13:01,725.3397,3.332,-369.7435
406,4.05,00:38:27:13:01,725.3682,3.137,-369.6215
407,4.06,00:38:27:13:03,725.373,2.9635,-369.564
408,4.07,00:38:27:14:00,725.2163,3.0,-369.6808
409,4.08,00:38:27:14:01,725.2058,2.8783,-369.524
410,4.09,00:38:27:14:01,725.2282,2.7908,-369.4562
411,4.1,00:38:27:14:02,725.2345,2.7207,-369.42400000000004
412,4.11,00:38:27:15:00,725.2102,2.6918,-369.54
413,4.12,00:38:27:15:01,725.1232,2.6395,-369.63699999999994
414,4.13,00:38:27:15:01,725.1918,2.5947,-369.587
415,4.14,00:38:27:15:02,725.2522,2.5193,-369.6615
416,4.15,00:38:27:16:00,725.314,2.4755,-369.759
417,4.16,00:38:27:16:01,725.3598,2.4172,-369.858
418,4.17,00:38:27:16:01,725.426,2.3588,-369.9515
419,4.18,00:38:27:16:02,725.4845,2.3117,-370.0577
420,4.19,00:38:27:17:00,725.5808,2.1535,-370.0303
421,4.2,00:38:27:17:01,725.6368,2.1132,-370.1378
422,4.21,00:38:27:17:01,725.664,2.0909999999999997,-370.3708
423,4.22,00:38:27:17:02,725.628,2.0608,-370.4515
424,4.23,00:38:27:18:00,725.7278,2.0205,-370.536
425,4.24,00:38:27:18:01,725.7855,1.9745,-370.6615
426,4.25,00:38:27:18:02,725.8632,1.9509999999999998,-370.776
427,4.26,00:38:27:18:02,725.8632,1.9509999999999998,-370.776
428,4.27,00:38:27:19:00,725.9338,1.9280000000000002,-370.87
429,4.28,00:38:27:19:01,726.0028,1.9038,-370.98800000000006
430,4.29,00:38:27:19:02,726.0375,1.9003,-371.0807
431,4.3,00:38:27:19:02,726.0522,1.9040000000000001,-371.1375
432,4.31,00:38:27:20:00,726.0455,1.8838,-371.1742
433,4.32,00:38:27:20:01,726.0275,1.8763,-371.1858
