Frame,Time,SMPTE,bar_right_ankle_x,bar_right_ankle_y,bar_right_ankle_z
66,0.65,00:38:24:03:02,814.039,83.15100000000001,-277.801
67,0.66,00:38:24:03:03,814.003,83.096,-277.948
68,0.67,00:38:24:04:00,814.012,83.07,-278.082
69,0.68,00:38:24:04:01,814.023,83.039,-278.244
70,0.69,00:38:24:04:02,814.055,83.036,-278.385
71,0.7,00:38:24:04:03,814.081,83.045,-278.514
72,0.71,00:38:24:05:00,814.072,83.046,-278.643
73,0.72,00:38:24:05:01,814.082,83.04,-278.746
74,0.73,00:38:24:05:02,814.0939999999999,83.052,-278.82599999999996
75,0.74,00:38:24:05:03,814.079,83.09700000000001,-278.875
76,0.75,00:38:24:06:00,813.99,83.131,-278.83799999999997
77,0.76,00:38:24:06:01,813.99,83.131,-278.83799999999997
78,0.77,00:38:24:06:02,813.92,83.16799999999999,-278.753
79,0.78,00:38:24:06:03,813.82,83.197,-278.657
80,0.79,00:38:24:07:00,813.758,83.25,-278.5
81,0.8,00:38:24:07:01,813.654,83.24700000000001,-278.305
82,0.81,00:38:24:07:02,813.555,83.29700000000001,-278.105
83,0.82,00:38:24:07:03,813.456,83.365,-277.901
84,0.83,00:38:24:08:00,813.3539999999999,83.421,-277.686
85,0.84,00:38:24:08:01,813.2439999999999,83.46700000000001,-277.45
86,0.85,00:38:24:08:02,813.09,83.538,-277.168
87,0.86,00:38:24:08:03,812.9639999999999,83.569,-276.901
88,0.87,00:38:24:09:00,812.8589999999999,83.64299999999999,-276.652
89,0.88,00:38:24:09:01,812.7739999999999,83.684,-276.39799999999997
90,0.89,00:38:24:09:02,813.127,83.67,-276.221
91,0.9,00:38:24:09:03,813.0830000000001,83.76,-276.032
92,0.91,00:38:24:10:00,813.0369999999999,83.84100000000001,-275.867
93,0.92,00:38:24:10:01,813.025,83.904,-275.704
94,0.93,00:38:24:10:02,812.9789999999999,83.958,-275.57
95,0.94,00:38:24:10:03,812.954,83.988,-275.425
96,0.95,00:38:24:11:00,812.8810000000001,84.02,-275.322
97,0.96,00:38:24:11:01,812.862,84.061,-275.204
98,0.97,00:38:24:11:02,812.857,84.09299999999999,-275.092
99,0.98,00:38:24:11:03,812.877,84.13799999999999,-274.96299999999997
100,0.99,00:38:24:12:00,812.872,84.184,-274.824
101,1.0,00:38:24:12:01,812.922,84.197,-274.695
102,1.01,00:38:24:12:02,812.922,84.197,-274.695
103,1.02,00:38:24:12:03,812.952,84.258,-274.566
104,1.03,00:38:24:13:00,812.998,84.288,-274.447
105,1.04,00:38:24:13:01,813.005,84.31299999999999,-274.35200000000003
106,1.05,00:38:24:13:02,813.045,84.34,-274.262
107,1.06,00:38:24:13:03,813.067,84.365,-274.17900000000003
108,1.07,00:38:24:14:00,813.0939999999999,84.38600000000001,-274.05400000000003
109,1.08,00:38:24:14:01,813.09,84.406,-273.97700000000003
110,1.09,00:38:24:14:02,813.071,84.42299999999999,-273.933
111,1.1,00:38:24:14:03,813.087,84.448,-273.897
112,1.11,00:38:24:15:00,813.137,84.435,-273.869
113,1.12,00:38:24:15:01,813.122,84.461,-273.837
114,1.13,00:38:24:15:02,813.1410000000001,84.448,-273.811
115,1.14,00:38:24:15:03,813.176,84.434,-273.8
116,1.15,00:38:24:16:00,813.199,84.43,-273.777
117,1.16,00:38:24:16:00,813.222,84.434,-273.757
118,1.17,00:38:24:16:01,813.2589999999999,84.439,-273.74
119,1.18,00:38:24:16:02,813.263,84.43700000000001,-273.71299999999997
120,1.19,00:38:24:16:03,813.323,84.417,-273.699
121,1.2,00:38:24:17:00,813.352,84.413,-273.668
122,1.21,00:38:24:17:01,813.3439999999999,84.417,-273.695
123,1.22,00:38:24:17:02,813.425,84.40100000000001,-273.719
124,1.23,00:38:24:18:00,813.446,84.389,-273.754
125,1.24,00:38:24:18:01,813.505,84.37200000000001,-273.815
126,1.25,00:38:24:18:02,813.547,84.35799999999999,-273.851
127,1.26,00:38:24:18:03,813.547,84.35799999999999,-273.851
128,1.27,00:38:24:19:00,813.622,84.348,-273.892
129,1.28,00:38:24:19:01,813.65,84.36,-273.922
130,1.29,00:38:24:19:02,813.725,84.348,-273.952
131,1.3,00:38:24:19:03,813.747,84.363,-273.95799999999997
132,1.31,00:38:24:20:00,813.798,84.345,-273.968
133,1.32,00:38:24:20:01,813.828,84.331,-273.991
134,1.33,00:38:24:20:02,813.878,84.316,-273.998
135,1.34,00:38:24:20:03,813.9010000000001,84.303,-274.02
136,1.35,00:38:24:21:00,813.926,84.29299999999999,-274.03
137,1.36,00:38:24:21:01,813.99,84.28299999999999,-274.026
138,1.37,00:38:24:21:02,814.035,84.266,-274.053
139,1.38,00:38:24:21:03,814.069,84.288,-274.058
140,1.39,00:38:24:22:00,814.075,84.29299999999999,-274.082
141,1.4,00:38:24:22:01,813.6510000000001,84.37200000000001,-274.041
142,1.41,00:38:24:22:01,813.69,84.369,-274.064
143,1.42,00:38:24:22:02,813.752,84.36,-274.079
144,1.43,00:38:24:22:03,813.7719999999999,84.36200000000001,-274.093
145,1.44,00:38:24:23:00,813.828,84.32700000000001,-274.12
146,1.45,00:38:24:23:02,813.8839999999999,84.307,-274.137
147,1.46,00:38:24:23:03,813.92,84.31,-274.16
148,1.47,00:38:24:24:00,813.988,84.292,-274.199
149,1.48,00:38:24:24:01,814.03,84.304,-274.238
150,1.49,00:38:24:24:02,814.058,84.292,-274.27099999999996
151,1.5,00:38:24:24:03,814.107,84.29,-274.302
152,1.51,00:38:25:00:00,814.107,84.29,-274.302
153,1.52,00:38:25:00:01,814.132,84.27600000000001,-274.32099999999997
154,1.53,00:38:25:00:02,814.18,84.262,-274.346
155,1.54,00:38:25:00:03,814.191,84.259,-274.376
156,1.55,00:38:25:01:00,814.201,84.23100000000001,-274.382
157,1.56,00:38:25:01:01,814.209,84.23,-274.388
158,1.57,00:38:25:01:02,814.197,84.236,-274.38
159,1.58,00:38:25:01:03,814.191,84.236,-274.383
160,1.59,00:38:25:02:00,814.163,84.23700000000001,-274.373
161,1.6,00:38:25:02:01,814.17,84.245,-274.377
162,1.61,00:38:25:02:02,814.171,84.23899999999999,-274.355
163,1.62,00:38:25:02:03,814.175,84.236,-274.349
164,1.63,00:38:25:03:00,814.197,84.235,-274.343
165,1.64,00:38:25:03:01,814.204,84.24600000000001,-274.334
166,1.65,00:38:25:03:02,814.2139999999999,84.242,-274.345
167,1.66,00:38:25:03:03,814.2410000000001,84.24600000000001,-274.33099999999996
168,1.67,00:38:25:03:03,814.25,84.24700000000001,-274.32
169,1.68,00:38:25:04:00,814.2639999999999,84.271,-274.311
170,1.69,00:38:25:04:01,814.2660000000001,84.271,-274.283
171,1.7,00:38:25:04:03,814.283,84.28399999999999,-274.27
172,1.71,00:38:25:05:00,814.299,84.29799999999999,-274.276
173,1.72,00:38:25:05:01,814.315,84.303,-274.248
174,1.73,00:38:25:05:02,814.363,84.309,-274.26
175,1.74,00:38:25:05:03,814.3789999999999,84.3,-274.252
176,1.75,00:38:25:06:00,814.427,84.291,-274.259
177,1.76,00:38:25:06:01,814.427,84.291,-274.259
178,1.77,00:38:25:06:02,814.454,84.301,-274.258
179,1.78,00:38:25:06:03,814.4989999999999,84.322,-274.262
180,1.79,00:38:25:07:00,814.538,84.345,-274.26599999999996
181,1.8,00:38:25:07:01,814.535,84.319,-274.243
182,1.81,00:38:25:07:02,814.573,84.331,-274.259
183,1.82,00:38:25:07:03,814.577,84.32700000000001,-274.256
184,1.83,00:38:25:08:00,814.596,84.324,-274.238
185,1.84,00:38:25:08:01,814.6469999999999,84.329,-274.223
186,1.85,00:38:25:08:02,814.66,84.345,-274.217
187,1.86,00:38:25:08:03,814.6610000000001,84.348,-274.191
188,1.87,00:38:25:09:00,814.692,84.35700000000001,-274.171
189,1.88,00:38:25:09:01,814.74,84.369,-274.171
190,1.89,00:38:25:09:02,814.779,84.36,-274.173
191,1.9,00:38:25:09:03,814.818,84.366,-274.178
192,1.91,00:38:25:10:00,814.855,84.382,-274.205
193,1.92,00:38:25:10:01,814.888,84.383,-274.223
194,1.93,00:38:25:10:02,814.921,84.37799999999999,-274.22
195,1.94,00:38:25:10:03,814.9580000000001,84.385,-274.23900000000003
196,1.95,00:38:25:11:00,814.99,84.37799999999999,-274.265
197,1.96,00:38:25:11:01,815.034,84.365,-274.277
198,1.97,00:38:25:11:02,815.07,84.387,-274.293
199,1.98,00:38:25:11:03,815.092,84.375,-274.318
200,1.99,00:38:25:12:00,815.154,84.376,-274.324
201,2.0,00:38:25:12:01,815.2260000000001,84.376,-274.341
202,2.01,00:38:25:12:02,815.2260000000001,84.376,-274.341
203,2.02,00:38:25:12:03,815.2439999999999,84.37100000000001,-274.345
204,2.03,00:38:25:13:00,815.299,84.37899999999999,-274.367
205,2.04,00:38:25:13:01,815.332,84.37,-274.376
206,2.05,00:38:25:13:01,815.362,84.387,-274.379
207,2.06,00:38:25:13:03,815.3739999999999,84.37899999999999,-274.384
208,2.07,00:38:25:13:03,815.373,84.389,-274.389
209,2.08,00:38:25:14:01,815.3969999999999,84.385,-274.372
210,2.09,00:38:25:14:01,815.404,84.384,-274.366
211,2.1,00:38:25:14:03,815.4069999999999,84.387,-274.368
212,2.11,00:38:25:14:03,815.416,84.385,-274.381
213,2.12,00:38:25:15:01,815.445,84.399,-274.384
214,2.13,00:38:25:15:01,815.4760000000001,84.397,-274.399
215,2.14,00:38:25:15:03,815.45,84.404,-274.402
216,2.15,00:38:25:15:03,815.492,84.40299999999999,-274.425
217,2.16,00:38:25:16:01,815.497,84.387,-274.441
218,2.17,00:38:25:16:01,815.525,84.421,-274.428
219,2.18,00:38:25:16:03,815.534,84.405,-274.42400000000004
220,2.19,00:38:25:16:03,815.535,84.42,-274.407
221,2.2,00:38:25:17:01,815.529,84.42299999999999,-274.421
222,2.21,00:38:25:17:01,815.575,84.421,-274.41900000000004
223,2.22,00:38:25:17:03,815.572,84.435,-274.448
224,2.23,00:38:25:18:00,815.584,84.415,-274.45099999999996
225,2.24,00:38:25:18:01,815.573,84.41799999999999,-274.48400000000004
226,2.25,00:38:25:18:02,815.6080000000001,84.428,-274.486
227,2.26,00:38:25:18:03,815.6080000000001,84.428,-274.486
228,2.27,00:38:25:19:00,815.6060000000001,84.431,-274.513
229,2.28,00:38:25:19:01,815.66,84.43299999999999,-274.533
230,2.29,00:38:25:19:02,815.674,84.43,-274.577
231,2.3,00:38:25:19:03,815.748,84.43799999999999,-274.61
232,2.31,00:38:25:20:00,815.801,84.45100000000001,-274.665
233,2.32,00:38:25:20:00,815.8560000000001,84.43700000000001,-274.726
234,2.33,00:38:25:20:02,815.943,84.463,-274.77
235,2.34,00:38:25:20:02,815.9910000000001,84.473,-274.813
236,2.35,00:38:25:21:00,816.0369999999999,84.473,-274.872
237,2.36,00:38:25:21:00,816.0319999999999,84.478,-274.911
238,2.37,00:38:25:21:02,816.092,84.476,-274.934
239,2.38,00:38:25:21:02,816.1260000000001,84.478,-274.964
240,2.39,00:38:25:22:00,816.138,84.473,-275.013
241,2.4,00:38:25:22:00,816.1610000000001,84.48700000000001,-275.036
242,2.41,00:38:25:22:02,816.1510000000001,84.49600000000001,-275.086
243,2.42,00:38:25:22:02,816.2260000000001,84.50200000000001,-275.105
244,2.43,00:38:25:23:00,816.257,84.515,-275.144
245,2.44,00:38:25:23:00,816.2860000000001,84.51299999999999,-275.16200000000003
246,2.45,00:38:25:23:02,816.295,84.507,-275.199
247,2.46,00:38:25:23:03,816.316,84.52,-275.252
248,2.47,00:38:25:24:00,816.363,84.53399999999999,-275.318
249,2.48,00:38:25:24:01,816.426,84.53399999999999,-275.384
250,2.49,00:38:25:24:02,816.512,84.542,-275.474
251,2.5,00:38:25:24:03,816.533,84.56200000000001,-275.56
252,2.51,00:38:26:00:00,816.533,84.56200000000001,-275.56
253,2.52,00:38:26:00:01,816.5269999999999,84.59299999999999,-275.651
254,2.53,00:38:26:00:02,816.523,84.641,-275.745
255,2.54,00:38:26:00:03,816.495,84.641,-275.837
256,2.55,00:38:26:01:00,816.5360000000001,84.648,-275.938
257,2.56,00:38:26:01:01,816.615,84.663,-276.056
258,2.57,00:38:26:01:01,816.73,84.709,-276.186
259,2.58,00:38:26:01:03,816.84,84.74799999999999,-276.33799999999997
260,2.59,00:38:26:01:03,816.98,84.8,-276.47
261,2.6,00:38:26:02:01,817.1160000000001,84.87899999999999,-276.587
262,2.61,00:38:26:02:01,817.258,84.93299999999999,-276.699
263,2.62,00:38:26:02:03,817.35,84.98200000000001,-276.754
264,2.63,00:38:26:02:03,817.404,84.99600000000001,-276.812
265,2.64,00:38:26:03:01,817.442,85.068,-276.829
266,2.65,00:38:26:03:01,817.43,85.11200000000001,-276.777
267,2.66,00:38:26:03:03,817.39,85.171,-276.742
268,2.67,00:38:26:03:03,817.3639999999999,85.213,-276.652
269,2.68,00:38:26:04:01,817.312,85.287,-276.54900000000004
270,2.69,00:38:26:04:01,817.279,85.368,-276.447
271,2.7,00:38:26:04:03,817.2760000000001,85.45700000000001,-276.344
272,2.71,00:38:26:05:00,817.217,85.544,-276.275
273,2.72,00:38:26:05:01,817.172,85.613,-276.172
274,2.73,00:38:26:05:02,817.084,85.70299999999999,-276.091
275,2.74,00:38:26:05:03,817.003,85.796,-275.973
276,2.75,00:38:26:06:00,816.9010000000001,85.90899999999999,-275.879
277,2.76,00:38:26:06:01,816.9010000000001,85.90899999999999,-275.879
278,2.77,00:38:26:06:02,816.793,86.03,-275.828
279,2.78,00:38:26:06:03,816.668,86.226,-275.767
280,2.79,00:38:26:07:00,816.5060000000001,86.46,-275.698
281,2.8,00:38:26:07:01,816.883,86.51,-275.22900000000004
282,2.81,00:38:26:07:02,816.9910000000001,86.693,-275.219
283,2.82,00:38:26:07:02,816.7639999999999,86.986,-275.18
284,2.83,00:38:26:08:00,816.529,87.3,-275.222
285,2.84,00:38:26:08:00,816.2260000000001,87.689,-275.279
286,2.85,00:38:26:08:02,815.937,88.079,-275.437
287,2.86,00:38:26:08:02,815.6489999999999,88.516,-275.663
288,2.87,00:38:26:09:00,815.34,88.99,-276.038
289,2.88,00:38:26:09:00,815.034,89.507,-276.558
290,2.89,00:38:26:09:02,814.753,90.038,-277.13599999999997
291,2.9,00:38:26:09:03,814.4580000000001,90.665,-277.85
292,2.91,00:38:26:10:00,814.122,91.444,-278.67400000000004
293,2.92,00:38:26:10:01,813.678,92.305,-279.45599999999996
294,2.93,00:38:26:10:02,813.0369999999999,93.199,-280.248
295,2.94,00:38:26:10:03,812.2489999999999,94.211,-281.098
296,2.95,00:38:26:11:00,811.431,95.26100000000001,-282.117
297,2.96,00:38:26:11:01,810.571,96.382,-283.283
298,2.97,00:38:26:11:02,809.635,97.58200000000001,-284.57599999999996
299,2.98,00:38:26:11:03,808.712,98.805,-285.982
300,2.99,00:38:26:12:00,807.7860000000001,100.12700000000001,-287.615
301,3.0,00:38:26:12:01,806.7760000000001,101.425,-289.397
302,3.01,00:38:26:12:02,806.7760000000001,101.425,-289.397
303,3.02,00:38:26:12:03,805.836,102.885,-291.32599999999996
304,3.03,00:38:26:13:00,804.883,104.23899999999999,-293.32599999999996
305,3.04,00:38:26:13:01,803.87,105.71,-295.438
306,3.05,00:38:26:13:02,802.8560000000001,107.115,-297.671
307,3.06,00:38:26:13:03,801.78,108.53,-299.964
308,3.07,00:38:26:14:00,800.6210000000001,109.848,-302.30400000000003
309,3.08,00:38:26:14:01,799.4119999999999,111.07,-304.642
310,3.09,00:38:26:14:01,798.1010000000001,112.24799999999999,-306.92400000000004
311,3.1,00:38:26:14:03,796.1619999999999,113.36399999999999,-309.439
312,3.11,00:38:26:14:03,794.711,114.33,-311.627
313,3.12,00:38:26:15:01,793.3919999999999,115.273,-313.801
314,3.13,00:38:26:15:01,792.0089999999999,116.154,-316.072
315,3.14,00:38:26:15:03,790.5169999999999,116.9,-318.32
316,3.15,00:38:26:15:03,789.0889999999999,117.64200000000001,-320.578
317,3.16,00:38:26:16:01,787.6110000000001,118.286,-322.85
318,3.17,00:38:26:16:01,785.8439999999999,118.85799999999999,-325.219
319,3.18,00:38:26:16:03,783.8610000000001,119.399,-327.556
320,3.19,00:38:26:16:03,781.819,119.905,-329.869
321,3.2,00:38:26:17:01,779.77,120.449,-332.12800000000004
322,3.21,00:38:26:17:01,777.814,120.995,-334.411
323,3.22,00:38:26:17:03,776.2080000000001,121.524,-336.608
324,3.23,00:38:26:18:00,774.835,122.046,-338.814
325,3.24,00:38:26:18:01,773.863,122.523,-340.92400000000004
326,3.25,00:38:26:18:02,772.926,123.053,-343.099
327,3.26,00:38:26:18:03,772.926,123.053,-343.099
328,3.27,00:38:26:19:00,772.16,123.62299999999999,-345.14
329,3.28,00:38:26:19:01,771.3539999999999,124.165,-347.245
330,3.29,00:38:26:19:02,770.612,124.765,-349.37800000000004
331,3.3,00:38:26:19:03,770.033,125.338,-351.491
332,3.31,00:38:26:20:00,769.578,125.948,-353.631
333,3.32,00:38:26:20:01,769.203,126.545,-355.82800000000003
334,3.33,00:38:26:20:02,768.9019999999999,127.083,-357.93699999999995
335,3.34,00:38:26:20:02,768.6160000000001,127.633,-359.94599999999997
336,3.35,00:38:26:21:00,768.558,128.136,-361.881
337,3.36,00:38:26:21:00,769.185,128.569,-363.62199999999996
338,3.37,00:38:26:21:02,770.079,128.941,-365.27099999999996
339,3.38,00:38:26:21:02,771.085,129.313,-366.654
340,3.39,00:38:26:22:00,772.0369999999999,129.61700000000002,-367.945
341,3.4,00:38:26:22:00,773.0269999999999,129.87,-369.126
342,3.41,00:38:26:22:02,773.99,129.989,-370.224
343,3.42,00:38:26:22:02,774.99,130.12,-371.26599999999996
344,3.43,00:38:26:23:00,776.1139999999999,130.15200000000002,-372.249
345,3.44,00:38:26:23:00,777.3510000000001,130.141,-373.173
346,3.45,00:38:26:23:02,778.6469999999999,130.054,-374.015
347,3.46,00:38:26:23:03,779.81,129.923,-374.908
348,3.47,00:38:26:24:00,780.888,129.69299999999998,-375.705
349,3.48,00:38:26:24:01,781.913,129.43200000000002,-376.405
350,3.49,00:38:26:24:02,782.885,129.09799999999998,-377.056
351,3.5,00:38:26:24:03,784.023,128.668,-377.639
352,3.51,00:38:27:00:00,784.023,128.668,-377.639
353,3.52,00:38:27:00:01,785.387,128.16,-378.085
354,3.53,00:38:27:00:02,786.029,127.65700000000001,-378.434
355,3.54,00:38:27:00:03,786.1010000000001,127.051,-378.66
356,3.55,00:38:27:01:00,786.102,126.289,-378.88699999999994
357,3.56,00:38:27:01:01,786.192,125.62299999999999,-379.157
358,3.57,00:38:27:01:02,786.301,124.94,-379.402
359,3.58,00:38:27:01:03,786.529,124.243,-379.605
360,3.59,00:38:27:01:03,786.8589999999999,123.60700000000001,-379.85400000000004
361,3.6,00:38:27:02:01,787.448,122.984,-380.07599999999996
362,3.61,00:38:27:02:01,788.262,122.36200000000001,-380.25699999999995
363,3.62,00:38:27:02:03,789.008,121.743,-380.46
364,3.63,00:38:27:02:03,789.819,121.088,-380.579
365,3.64,00:38:27:03:01,790.492,120.49600000000001,-380.671
366,3.65,00:38:27:03:01,790.948,119.807,-380.764
367,3.66,00:38:27:03:03,791.334,119.12,-380.839
368,3.67,00:38:27:03:03,791.7539999999999,118.439,-380.908
369,3.68,00:38:27:04:01,792.235,117.708,-381.0
370,3.69,00:38:27:04:01,792.6360000000001,116.979,-381.173
371,3.7,00:38:27:04:03,793.1,116.27,-381.356
372,3.71,00:38:27:05:00,793.4910000000001,115.499,-381.531
373,3.72,00:38:27:05:01,793.8739999999999,114.711,-381.75
374,3.73,00:38:27:05:02,794.174,113.902,-381.894
375,3.74,00:38:27:05:03,794.4989999999999,113.13799999999999,-382.032
376,3.75,00:38:27:06:00,794.748,112.288,-382.10699999999997
377,3.76,00:38:27:06:01,794.748,112.288,-382.10699999999997
378,3.77,00:38:27:06:02,795.0060000000001,111.49,-382.121
379,3.78,00:38:27:06:03,795.328,110.682,-382.066
380,3.79,00:38:27:07:00,795.827,109.885,-381.92199999999997
381,3.8,00:38:27:07:01,796.302,109.118,-381.806
382,3.81,00:38:27:07:02,796.701,108.34100000000001,-381.615
383,3.82,00:38:27:07:03,797.1439999999999,107.54299999999999,-381.394
384,3.83,00:38:27:08:00,797.4889999999999,106.82,-381.168
385,3.84,00:38:27:08:00,797.738,106.111,-381.01199999999994
386,3.85,00:38:27:08:02,798.1210000000001,105.37,-380.9
387,3.86,00:38:27:08:02,798.568,104.641,-380.791
388,3.87,00:38:27:09:00,798.908,103.97200000000001,-380.792
389,3.88,00:38:27:09:00,799.2739999999999,103.32700000000001,-380.832
390,3.89,00:38:27:09:02,799.699,102.676,-380.899
391,3.9,00:38:27:09:03,800.2180000000001,101.961,-380.977
392,3.91,00:38:27:10:00,800.679,101.272,-381.07800000000003
393,3.92,00:38:27:10:01,801.174,100.545,-381.212
394,3.93,00:38:27:10:02,801.188,99.896,-381.29699999999997
395,3.94,00:38:27:10:03,801.7139999999999,99.169,-381.385
396,3.95,00:38:27:11:00,802.308,98.421,-381.404
397,3.96,00:38:27:11:01,802.7919999999999,97.59100000000001,-381.366
398,3.97,00:38:27:11:02,803.175,96.771,-381.19699999999995
399,3.98,00:38:27:11:03,803.563,95.95200000000001,-380.93
400,3.99,00:38:27:12:00,804.067,95.15299999999999,-380.63
401,4.0,00:38:27:12:01,804.4810000000001,94.30799999999999,-380.23800000000006
402,4.01,00:38:27:12:01,804.4810000000001,94.30799999999999,-380.23800000000006
403,4.02,00:38:27:12:03,804.8639999999999,93.51,-379.881
404,4.03,00:38:27:13:00,805.434,92.678,-379.45099999999996
405,4.04,00:38:27:13:01,806.118,91.90100000000001,-379.10900000000004
406,4.05,00:38:27:13:01,806.1310000000001,91.325,-378.733
407,4.06,00:38:27:13:03,806.618,90.734,-378.42400000000004
408,4.07,00:38:27:14:00,807.207,90.07,-378.213
409,4.08,00:38:27:14:01,807.3510000000001,89.59100000000001,-377.945
410,4.09,00:38:27:14:01,807.836,89.12899999999999,-377.76
411,4.1,00:38:27:14:02,808.22,88.84899999999999,-377.64099999999996
412,4.11,00:38:27:15:00,808.4689999999999,88.53200000000001,-377.63
413,4.12,00:38:27:15:01,808.3,88.439,-377.67400000000004
414,4.13,00:38:27:15:01,808.513,88.288,-377.783
415,4.14,00:38:27:15:02,809.0360000000001,88.13799999999999,-377.99699999999996
416,4.15,00:38:27:16:00,809.422,87.98700000000001,-378.19800000000004
417,4.16,00:38:27:16:01,810.2639999999999,87.62899999999999,-378.42400000000004
418,4.17,00:38:27:16:01,810.316,87.53200000000001,-378.624
419,4.18,00:38:27:16:02,810.7180000000001,87.325,-378.874
420,4.19,00:38:27:17:00,811.133,87.11,-379.10699999999997
421,4.2,00:38:27:17:01,811.4939999999999,86.94,-379.31699999999995
422,4.21,00:38:27:17:01,811.852,86.75,-379.556
423,4.22,00:38:27:17:02,812.183,86.59299999999999,-379.778
424,4.23,00:38:27:18:00,812.596,86.459,-380.07099999999997
425,4.24,00:38:27:18:01,812.997,86.26700000000001,-380.399
426,4.25,00:38:27:18:02,813.318,86.145,-380.741
427,4.26,00:38:27:18:02,813.318,86.145,-380.741
428,4.27,00:38:27:19:00,813.6160000000001,86.03399999999999,-381.12300000000005
429,4.28,00:38:27:19:01,813.832,85.917,-381.458
430,4.29,00:38:27:19:02,813.91,85.84899999999999,-381.81800000000004
431,4.3,00:38:27:19:02,813.931,85.789,-382.07300000000004
432,4.31,00:38:27:20:00,813.817,85.633,-382.244
433,4.32,00:38:27:20:01,813.773,85.538,-382.38
