Frame,Time,SMPTE,bar_left_foot_x,bar_left_foot_y,bar_left_foot_z
331,3.3,00:38:26:19:03,727.7995,4.6080000000000005,-44.891000000000005
332,3.31,00:38:26:20:00,727.8038,4.611000000000001,-44.9322
333,3.32,00:38:26:20:01,727.8005,4.6085,-44.9778
334,3.33,00:38:26:20:02,727.7862,4.6063,-45.003
335,3.34,00:38:26:20:02,727.7852,4.6123,-45.028999999999996
336,3.35,00:38:26:21:00,727.7662,4.6088,-45.0592
337,3.36,00:38:26:21:00,727.7545,4.6043,-45.0837
338,3.37,00:38:26:21:02,727.7455,4.6012,-45.0992
339,3.38,00:38:26:21:02,727.732,4.6125,-45.1102
340,3.39,00:38:26:22:00,727.7207,4.6172,-45.1082
341,3.4,00:38:26:22:00,727.7143,4.6248,-45.1242
342,3.41,00:38:26:22:02,727.7172,4.6198,-45.1358
343,3.42,00:38:26:22:02,727.716,4.6175,-45.1312
344,3.43,00:38:26:23:00,727.722,4.613,-45.1418
345,3.44,00:38:26:23:00,727.7225,4.6238,-45.145
346,3.45,00:38:26:23:02,727.7275,4.6095,-45.1508
347,3.46,00:38:26:23:03,727.7168,4.6095,-45.165
348,3.47,00:38:26:24:00,727.7045,4.6205,-45.1702
349,3.48,00:38:26:24:01,727.6932,4.6225,-45.1668
350,3.49,00:38:26:24:02,727.4428,4.7475,-45.113
351,3.5,00:38:26:24:03,727.4232,4.7622,-45.0858
352,3.51,00:38:27:00:00,727.4232,4.7622,-45.0858
353,3.52,00:38:27:00:01,727.4125,4.7495,-45.0735
354,3.53,00:38:27:00:02,727.418,4.7498,-45.0632
355,3.54,00:38:27:00:03,727.4112,4.7552,-45.0385
356,3.55,00:38:27:01:00,727.4128,4.7485,-45.0392
357,3.56,00:38:27:01:01,727.4055,4.751,-45.0368
358,3.57,00:38:27:01:02,727.4043,4.7528,-45.023999999999994
359,3.58,00:38:27:01:03,727.4035,4.7463,-45.0195
360,3.59,00:38:27:01:03,727.398,4.7468,-45.0222
361,3.6,00:38:27:02:01,727.3815,4.7425,-45.0292
362,3.61,00:38:27:02:01,727.3657,4.7453,-45.0488
363,3.62,00:38:27:02:03,727.3530000000001,4.7395,-45.062
364,3.63,00:38:27:02:03,727.3405,4.7478,-45.0633
365,3.64,00:38:27:03:01,727.3475,4.7358,-45.0712
366,3.65,00:38:27:03:01,727.3502,4.7295,-45.0652
367,3.66,00:38:27:03:03,727.3517,4.7265,-45.0675
368,3.67,00:38:27:03:03,727.3402,4.7312,-45.075
369,3.68,00:38:27:04:01,727.3262,4.7357,-45.0815
370,3.69,00:38:27:04:01,727.3182,4.7475,-45.0717
371,3.7,00:38:27:04:03,727.3087,4.7408,-45.0955
372,3.71,00:38:27:05:00,727.2977,4.7427,-45.1108
373,3.72,00:38:27:05:01,727.2785,4.7318,-45.128
374,3.73,00:38:27:05:02,727.2733,4.7192,-45.15
375,3.74,00:38:27:05:03,727.2507,4.7015,-45.1628
376,3.75,00:38:27:06:00,727.2225,4.7007,-45.17100000000001
377,3.76,00:38:27:06:01,727.2225,4.7007,-45.17100000000001
378,3.77,00:38:27:06:02,727.2135,4.7125,-45.151
379,3.78,00:38:27:06:03,727.1998,4.7113,-45.1322
380,3.79,00:38:27:07:00,727.2002,4.7138,-45.1058
381,3.8,00:38:27:07:01,727.1925,4.7425,-45.081
382,3.81,00:38:27:07:02,727.2098,4.7335,-45.06399999999999
383,3.82,00:38:27:07:03,727.2038,4.7358,-45.0505
384,3.83,00:38:27:08:00,727.19,4.729,-45.0472
385,3.84,00:38:27:08:00,727.1623,4.735,-45.0582
386,3.85,00:38:27:08:02,727.1343,4.7418,-45.0638
387,3.86,00:38:27:08:02,727.0977,4.756,-45.0648
388,3.87,00:38:27:09:00,727.0755,4.7010000000000005,-45.1308
389,3.88,00:38:27:09:00,727.0268,4.7125,-45.1465
390,3.89,00:38:27:09:02,726.99,4.7327,-45.1382
391,3.9,00:38:27:09:03,726.9425,4.8037,-45.103
392,3.91,00:38:27:10:00,726.9235,4.7555,-45.1615
393,3.92,00:38:27:10:01,726.8833,4.7602,-45.1705
394,3.93,00:38:27:10:02,726.8603,4.7848,-45.1745
395,3.94,00:38:27:10:03,726.8222,4.7845,-45.2005
396,3.95,00:38:27:11:00,726.8022,4.7765,-45.2132
397,3.96,00:38:27:11:01,726.7798,4.7805,-45.2212
398,3.97,00:38:27:11:02,726.7635,4.7905,-45.1937
399,3.98,00:38:27:11:03,726.768,4.8012,-45.1498
400,3.99,00:38:27:12:00,726.7908,4.8042,-45.0972
401,4.0,00:38:27:12:01,726.8062,4.8012,-45.036
402,4.01,00:38:27:12:01,726.8062,4.8012,-45.036
403,4.02,00:38:27:12:03,726.8242,4.8018,-44.9947
404,4.03,00:38:27:13:00,726.825,4.7982,-44.9682
405,4.04,00:38:27:13:01,726.8198,4.8052,-44.9548
406,4.05,00:38:27:13:01,726.7995,4.8045,-44.958
407,4.06,00:38:27:13:03,726.7615,4.8155,-44.9728
408,4.07,00:38:27:14:00,726.7252,4.8203,-44.9812
409,4.08,00:38:27:14:01,726.6842,4.8385,-44.9795
410,4.09,00:38:27:14:01,726.6508,4.837,-45.0043
411,4.1,00:38:27:14:02,726.612,4.8515,-45.0362
412,4.11,00:38:27:15:00,726.5695,4.861000000000001,-45.0335
413,4.12,00:38:27:15:01,726.53,4.8648,-45.0595
414,4.13,00:38:27:15:01,726.4953,4.868,-45.065
415,4.14,00:38:27:15:02,726.4695,4.883,-45.0652
416,4.15,00:38:27:16:00,726.4303,4.8935,-45.0892
417,4.16,00:38:27:16:01,726.3978,4.8928,-45.1075
418,4.17,00:38:27:16:01,726.3598,4.9042,-45.1197
419,4.18,00:38:27:16:02,726.327,4.9085,-45.1385
420,4.19,00:38:27:17:00,726.2822,4.9225,-45.17
421,4.2,00:38:27:17:01,726.1972,4.9518,-45.1782
422,4.21,00:38:27:17:01,726.15,4.9605,-45.1868
423,4.22,00:38:27:17:02,726.1157,4.9775,-45.2012
424,4.23,00:38:27:18:00,726.0957,4.9727,-45.2057
425,4.24,00:38:27:18:01,726.079,4.97,-45.214
426,4.25,00:38:27:18:02,726.055,4.9723,-45.2182
427,4.26,00:38:27:18:02,726.055,4.9723,-45.2182
428,4.27,00:38:27:19:00,726.0428,4.9795,-45.1978
429,4.28,00:38:27:19:01,726.0278,4.9918,-45.199
430,4.29,00:38:27:19:02,726.0152,5.0032,-45.18899999999999
431,4.3,00:38:27:19:02,725.9889999999999,5.0147,-45.1882
432,4.31,00:38:27:20:00,725.956,5.0287,-45.1992
433,4.32,00:38:27:20:01,725.9315,5.037,-45.2145
