Frame,Time,SMPTE,bar_left_knee_x,bar_left_knee_y,bar_left_knee_z
93,0.92,00:38:24:10:01,786.8935,412.6355,-40.8585
94,0.93,00:38:24:10:02,787.0625,412.619,-40.555
95,0.94,00:38:24:10:03,787.1465,412.619,-40.2915
96,0.95,00:38:24:11:00,787.1535,412.608,-39.994
97,0.96,00:38:24:11:01,787.1289999999999,412.589,-39.771
98,0.97,00:38:24:11:02,787.0605,412.5575,-39.516
99,0.98,00:38:24:11:03,786.9885,412.5265,-39.223
100,0.99,00:38:24:12:00,786.9275,412.4905,-38.9115
101,1.0,00:38:24:12:01,786.89,412.445,-38.6115
102,1.01,00:38:24:12:02,786.89,412.445,-38.6115
103,1.02,00:38:24:12:03,786.8910000000001,412.425,-38.3025
104,1.03,00:38:24:13:00,786.9075,412.401,-38.05
105,1.04,00:38:24:13:01,786.9205,412.3645,-37.806999999999995
106,1.05,00:38:24:13:02,786.938,412.35,-37.5465
107,1.06,00:38:24:13:03,786.9645,412.334,-37.311
108,1.07,00:38:24:14:00,787.0085,412.3125,-37.079
109,1.08,00:38:24:14:01,787.046,412.3135,-36.856
110,1.09,00:38:24:14:02,787.122,412.3145,-36.649
111,1.1,00:38:24:14:03,787.19,412.3075,-36.48
112,1.11,00:38:24:15:00,787.2555,412.32599999999996,-36.348
113,1.12,00:38:24:15:01,787.314,412.32300000000004,-36.2385
114,1.13,00:38:24:15:02,787.377,412.3315,-36.1525
115,1.14,00:38:24:15:03,787.424,412.3475,-36.0875
116,1.15,00:38:24:16:00,787.4385,412.348,-36.03
117,1.16,00:38:24:16:00,787.4760000000001,412.37199999999996,-35.9855
118,1.17,00:38:24:16:01,787.4815,412.3935,-35.942
119,1.18,00:38:24:16:02,787.5005,412.4085,-35.9
120,1.19,00:38:24:16:03,787.5205,412.4175,-35.8745
121,1.2,00:38:24:17:00,787.5475,412.4225,-35.832
122,1.21,00:38:24:17:01,787.576,412.42800000000005,-35.787
123,1.22,00:38:24:17:02,787.6065,412.4375,-35.7535
124,1.23,00:38:24:18:00,787.64,412.4585,-35.722
125,1.24,00:38:24:18:01,787.688,412.47900000000004,-35.704
126,1.25,00:38:24:18:02,787.76,412.4895,-35.7005
127,1.26,00:38:24:18:03,787.76,412.4895,-35.7005
128,1.27,00:38:24:19:00,787.811,412.5125,-35.675
129,1.28,00:38:24:19:01,787.9110000000001,412.5215,-35.6665
130,1.29,00:38:24:19:02,787.98,412.542,-35.662
131,1.3,00:38:24:19:03,788.082,412.5385,-35.6325
132,1.31,00:38:24:20:00,788.191,412.5335,-35.6055
133,1.32,00:38:24:20:01,788.2865,412.532,-35.5925
134,1.33,00:38:24:20:02,788.3789999999999,412.5075,-35.558
135,1.34,00:38:24:20:03,788.4675,412.481,-35.5415
136,1.35,00:38:24:21:00,788.5555,412.473,-35.531
137,1.36,00:38:24:21:01,788.6289999999999,412.4645,-35.534
138,1.37,00:38:24:21:02,788.7065,412.4755,-35.546
139,1.38,00:38:24:21:03,788.7745,412.4865,-35.5685
140,1.39,00:38:24:22:00,788.819,412.504,-35.622
141,1.4,00:38:24:22:01,788.8995,412.509,-35.684
142,1.41,00:38:24:22:01,788.9705,412.5095,-35.743
143,1.42,00:38:24:22:02,789.051,412.49,-35.8095
144,1.43,00:38:24:22:03,789.1085,412.5015,-35.8595
145,1.44,00:38:24:23:00,789.1505,412.506,-35.923
146,1.45,00:38:24:23:02,789.193,412.4875,-35.9885
147,1.46,00:38:24:23:03,789.2360000000001,412.4845,-36.032
148,1.47,00:38:24:24:00,789.2755,412.4865,-36.0685
149,1.48,00:38:24:24:01,789.3115,412.4825,-36.1045
150,1.49,00:38:24:24:02,789.3335,412.4855,-36.12
151,1.5,00:38:24:24:03,789.3835,412.491,-36.125
152,1.51,00:38:25:00:00,789.3835,412.491,-36.125
153,1.52,00:38:25:00:01,789.419,412.49300000000005,-36.1215
154,1.53,00:38:25:00:02,789.4605,412.4955,-36.1265
155,1.54,00:38:25:00:03,789.5015,412.4985,-36.111999999999995
156,1.55,00:38:25:01:00,789.5485,412.5005,-36.109
157,1.56,00:38:25:01:01,789.6175,412.505,-36.1015
158,1.57,00:38:25:01:02,789.6835,412.515,-36.0775
159,1.58,00:38:25:01:03,789.7725,412.504,-36.07
160,1.59,00:38:25:02:00,789.8705,412.519,-36.0335
161,1.6,00:38:25:02:01,789.9825,412.5115,-36.029
162,1.61,00:38:25:02:02,790.1055,412.522,-36.0135
163,1.62,00:38:25:02:03,790.2605,412.5215,-35.99
164,1.63,00:38:25:03:00,790.4275,412.5175,-35.957
165,1.64,00:38:25:03:01,790.585,412.522,-35.912
166,1.65,00:38:25:03:02,790.7310000000001,412.524,-35.88
167,1.66,00:38:25:03:03,790.8835,412.5205,-35.832
168,1.67,00:38:25:03:03,791.0315,412.51300000000003,-35.7845
169,1.68,00:38:25:04:00,791.1695,412.5145,-35.718
170,1.69,00:38:25:04:01,791.304,412.506,-35.654
171,1.7,00:38:25:04:03,791.439,412.5035,-35.5945
172,1.71,00:38:25:05:00,791.553,412.49300000000005,-35.5325
173,1.72,00:38:25:05:01,791.6695,412.5015,-35.471
174,1.73,00:38:25:05:02,791.7769999999999,412.4905,-35.4095
175,1.74,00:38:25:05:03,791.8789999999999,412.4925,-35.366
176,1.75,00:38:25:06:00,791.9705,412.47900000000004,-35.3035
177,1.76,00:38:25:06:01,791.9705,412.47900000000004,-35.3035
178,1.77,00:38:25:06:02,792.049,412.476,-35.247
179,1.78,00:38:25:06:03,792.132,412.4635,-35.1815
180,1.79,00:38:25:07:00,792.2035,412.4625,-35.133
181,1.8,00:38:25:07:01,792.2739999999999,412.466,-35.064
182,1.81,00:38:25:07:02,792.3375,412.4635,-35.008
183,1.82,00:38:25:07:03,792.4119999999999,412.461,-34.9435
184,1.83,00:38:25:08:00,792.49,412.445,-34.8865
185,1.84,00:38:25:08:01,792.5565,412.4575,-34.8225
186,1.85,00:38:25:08:02,792.6375,412.4535,-34.7395
187,1.86,00:38:25:08:03,792.73,412.44699999999995,-34.634
188,1.87,00:38:25:09:00,792.8335,412.434,-34.5245
189,1.88,00:38:25:09:01,792.9525,412.4185,-34.4265
190,1.89,00:38:25:09:02,793.0845,412.4105,-34.344
191,1.9,00:38:25:09:03,793.1995,412.4,-34.262
192,1.91,00:38:25:10:00,793.317,412.4055,-34.175
193,1.92,00:38:25:10:01,793.4305,412.39599999999996,-34.1055
194,1.93,00:38:25:10:02,793.5225,412.398,-34.053000000000004
195,1.94,00:38:25:10:03,793.6175,412.3915,-33.9945
196,1.95,00:38:25:11:00,793.709,412.3875,-33.9365
197,1.96,00:38:25:11:01,793.7935,412.3985,-33.893
198,1.97,00:38:25:11:02,793.8465,412.4285,-33.8555
199,1.98,00:38:25:11:03,793.9119999999999,412.4245,-33.821
200,1.99,00:38:25:12:00,793.975,412.44300000000004,-33.7915
201,2.0,00:38:25:12:01,794.0285,412.4425,-33.758
202,2.01,00:38:25:12:02,794.0285,412.4425,-33.758
203,2.02,00:38:25:12:03,794.073,412.466,-33.727
204,2.03,00:38:25:13:00,794.1315,412.45300000000003,-33.6795
205,2.04,00:38:25:13:01,794.1735,412.457,-33.6255
206,2.05,00:38:25:13:01,794.2360000000001,412.461,-33.58
207,2.06,00:38:25:13:03,794.28,412.454,-33.5085
208,2.07,00:38:25:13:03,794.34,412.4545,-33.434
209,2.08,00:38:25:14:01,794.4010000000001,412.4575,-33.4105
210,2.09,00:38:25:14:01,794.4695,412.45,-33.3595
211,2.1,00:38:25:14:03,794.5335,412.4435,-33.3305
212,2.11,00:38:25:14:03,794.59,412.43300000000005,-33.2735
213,2.12,00:38:25:15:01,794.6605,412.4285,-33.2515
214,2.13,00:38:25:15:01,794.7189999999999,412.4205,-33.22
215,2.14,00:38:25:15:03,794.7739999999999,412.401,-33.1845
216,2.15,00:38:25:15:03,794.8265,412.394,-33.1455
217,2.16,00:38:25:16:01,794.8665,412.398,-33.1225
218,2.17,00:38:25:16:01,794.8975,412.3985,-33.086
219,2.18,00:38:25:16:03,794.9325,412.39599999999996,-33.053000000000004
220,2.19,00:38:25:16:03,794.954,412.38300000000004,-33.0185
221,2.2,00:38:25:17:01,794.998,412.39099999999996,-32.985
222,2.21,00:38:25:17:01,795.034,412.38699999999994,-32.942
223,2.22,00:38:25:17:03,795.065,412.38800000000003,-32.9155
224,2.23,00:38:25:18:00,795.0995,412.3845,-32.8645
225,2.24,00:38:25:18:01,795.1160000000001,412.371,-32.8165
226,2.25,00:38:25:18:02,795.1325,412.3905,-32.7745
227,2.26,00:38:25:18:03,795.1325,412.3905,-32.7745
228,2.27,00:38:25:19:00,795.1560000000001,412.38300000000004,-32.728
229,2.28,00:38:25:19:01,795.1460000000001,412.3875,-32.6895
230,2.29,00:38:25:19:02,795.1395,412.381,-32.6435
231,2.3,00:38:25:19:03,795.1125,412.38800000000003,-32.6145
232,2.31,00:38:25:20:00,795.092,412.4045,-32.573
233,2.32,00:38:25:20:00,795.046,412.406,-32.542
234,2.33,00:38:25:20:02,794.9895,412.4145,-32.481
235,2.34,00:38:25:20:02,794.944,412.405,-32.412
236,2.35,00:38:25:21:00,794.8795,412.4,-32.3625
237,2.36,00:38:25:21:00,794.825,412.3945,-32.2995
238,2.37,00:38:25:21:02,794.763,412.3895,-32.2325
239,2.38,00:38:25:21:02,794.68,412.395,-32.1475
240,2.39,00:38:25:22:00,794.6039999999999,412.39599999999996,-32.0655
241,2.4,00:38:25:22:00,794.518,412.402,-31.9775
242,2.41,00:38:25:22:02,794.4175,412.4095,-31.8775
243,2.42,00:38:25:22:02,794.31,412.4195,-31.76
244,2.43,00:38:25:23:00,794.2055,412.414,-31.616999999999997
245,2.44,00:38:25:23:00,794.1145,412.4025,-31.513
246,2.45,00:38:25:23:02,794.0095,412.3835,-31.397
247,2.46,00:38:25:23:03,793.8915,412.3735,-31.28
248,2.47,00:38:25:24:00,793.7725,412.37300000000005,-31.1415
249,2.48,00:38:25:24:01,793.6315,412.38,-30.982
250,2.49,00:38:25:24:02,793.48,412.37699999999995,-30.8095
251,2.5,00:38:25:24:03,793.3145,412.37300000000005,-30.6385
252,2.51,00:38:26:00:00,793.3145,412.37300000000005,-30.6385
253,2.52,00:38:26:00:01,793.1260000000001,412.3695,-30.4835
254,2.53,00:38:26:00:02,792.9265,412.3835,-30.3155
255,2.54,00:38:26:00:03,792.7315,412.3835,-30.12
256,2.55,00:38:26:01:00,792.5375,412.361,-29.928
257,2.56,00:38:26:01:01,792.3205,412.355,-29.7215
258,2.57,00:38:26:01:01,792.0895,412.376,-29.5025
259,2.58,00:38:26:01:03,791.8855,412.36,-29.237
260,2.59,00:38:26:01:03,791.6645,412.36300000000006,-28.971
261,2.6,00:38:26:02:01,791.4035,412.3915,-28.6905
262,2.61,00:38:26:02:01,791.1685,412.365,-28.375999999999998
263,2.62,00:38:26:02:03,790.9375,412.375,-28.070999999999998
264,2.63,00:38:26:02:03,790.6560000000001,412.39300000000003,-27.7355
265,2.64,00:38:26:03:01,790.3530000000001,412.381,-27.378
266,2.65,00:38:26:03:01,790.0275,412.3935,-27.0135
267,2.66,00:38:26:03:03,789.7075,412.38800000000003,-26.6315
268,2.67,00:38:26:03:03,789.3235,412.4,-26.2395
269,2.68,00:38:26:04:01,788.9630000000001,412.3875,-25.788
270,2.69,00:38:26:04:01,788.5825,412.407,-25.3215
271,2.7,00:38:26:04:03,788.183,412.385,-24.8445
272,2.71,00:38:26:05:00,787.7845,412.33,-24.3415
273,2.72,00:38:26:05:01,787.323,412.33,-23.8055
274,2.73,00:38:26:05:02,786.8995,412.314,-23.2905
275,2.74,00:38:26:05:03,786.4580000000001,412.2875,-22.723000000000003
276,2.75,00:38:26:06:00,785.9485,412.27099999999996,-22.096999999999998
277,2.76,00:38:26:06:01,785.9485,412.27099999999996,-22.096999999999998
278,2.77,00:38:26:06:02,785.442,412.2375,-21.3975
279,2.78,00:38:26:06:03,784.97,412.1285,-20.5675
280,2.79,00:38:26:07:00,784.579,412.0345,-19.7465
281,2.8,00:38:26:07:01,784.1575,411.9075,-18.8785
282,2.81,00:38:26:07:02,783.711,411.8215,-18.0035
283,2.82,00:38:26:07:02,783.3425,411.7185,-17.052
284,2.83,00:38:26:08:00,783.0225,411.6505,-16.121
285,2.84,00:38:26:08:00,782.6845,411.589,-15.2145
286,2.85,00:38:26:08:02,782.3485,411.499,-14.285
287,2.86,00:38:26:08:02,782.1945,411.406,-13.4595
288,2.87,00:38:26:09:00,781.8165,411.343,-12.7805
289,2.88,00:38:26:09:00,781.5485,411.282,-12.190999999999999
290,2.89,00:38:26:09:02,781.29,411.2155,-11.6575
291,2.9,00:38:26:09:03,781.0285,411.1395,-11.155
292,2.91,00:38:26:10:00,780.773,411.0565,-10.665999999999999
293,2.92,00:38:26:10:01,780.5535,410.98900000000003,-10.2425
294,2.93,00:38:26:10:02,780.2919999999999,410.9145,-9.8085
295,2.94,00:38:26:10:03,780.0625,410.8075,-9.4045
296,2.95,00:38:26:11:00,779.8525,410.7415,-8.9905
297,2.96,00:38:26:11:01,779.7545,410.6355,-8.603
298,2.97,00:38:26:11:02,779.4815,410.57099999999997,-8.2215
299,2.98,00:38:26:11:03,779.3480000000001,410.51099999999997,-7.83
300,2.99,00:38:26:12:00,779.2080000000001,410.4955,-7.4239999999999995
301,3.0,00:38:26:12:01,778.9515,410.4835,-6.9845
302,3.01,00:38:26:12:02,778.9515,410.4835,-6.9845
303,3.02,00:38:26:12:03,778.6289999999999,410.4385,-6.615
304,3.03,00:38:26:13:00,778.211,410.39,-6.2425
305,3.04,00:38:26:13:01,777.799,410.3265,-5.8635
306,3.05,00:38:26:13:02,777.3195,410.2885,-5.4535
307,3.06,00:38:26:13:03,776.8615,410.231,-5.0465
308,3.07,00:38:26:14:00,776.3735,410.1965,-4.6645
309,3.08,00:38:26:14:01,776.5980000000001,410.061,-4.301
310,3.09,00:38:26:14:01,776.3660000000001,409.9785,-3.9315
311,3.1,00:38:26:14:03,776.572,409.82199999999995,-3.739
312,3.11,00:38:26:14:03,776.9425,409.9645,-3.8705
313,3.12,00:38:26:15:01,776.7705,409.945,-3.6185
314,3.13,00:38:26:15:01,776.6695,409.9335,-3.3875
315,3.14,00:38:26:15:03,776.585,409.903,-3.1075
316,3.15,00:38:26:15:03,775.6575,409.9095,-2.4965
317,3.16,00:38:26:16:01,775.19,409.92699999999996,-2.146
318,3.17,00:38:26:16:01,775.1095,409.9365,-1.8715
319,3.18,00:38:26:16:03,775.5635,409.907,-1.705
320,3.19,00:38:26:16:03,775.628,409.8835,-1.4775
321,3.2,00:38:26:17:01,775.043,409.8875,-1.262
322,3.21,00:38:26:17:01,775.0995,409.8075,-1.12
323,3.22,00:38:26:17:03,775.0239999999999,409.7715,-0.937
324,3.23,00:38:26:18:00,774.816,409.76599999999996,-0.81
325,3.24,00:38:26:18:01,774.627,409.7405,-0.6205
326,3.25,00:38:26:18:02,774.451,409.724,-0.4685
327,3.26,00:38:26:18:03,774.451,409.724,-0.4685
328,3.27,00:38:26:19:00,774.3505,409.7185,-0.391
329,3.28,00:38:26:19:01,774.253,409.7055,-0.3345
330,3.29,00:38:26:19:02,774.1505,409.6925,-0.33799999999999997
331,3.3,00:38:26:19:03,773.9989999999999,409.667,-0.35700000000000004
332,3.31,00:38:26:20:00,773.7995,409.654,-0.4105
333,3.32,00:38:26:20:01,773.585,409.6375,-0.4585
334,3.33,00:38:26:20:02,773.3135,409.6165,-0.5115
335,3.34,00:38:26:20:02,773.0035,409.602,-0.5589999999999999
336,3.35,00:38:26:21:00,772.6815,409.5935,-0.6295
337,3.36,00:38:26:21:00,772.4155,409.5595,-0.6515
338,3.37,00:38:26:21:02,772.1495,409.5515,-0.6890000000000001
339,3.38,00:38:26:21:02,771.904,409.55300000000005,-0.7775
340,3.39,00:38:26:22:00,771.6975,409.54400000000004,-0.883
341,3.4,00:38:26:22:00,771.5295,409.5325,-1.0070000000000001
342,3.41,00:38:26:22:02,771.382,409.5585,-1.1705
343,3.42,00:38:26:22:02,771.309,409.534,-1.26
344,3.43,00:38:26:23:00,771.2055,409.56300000000005,-1.4385
345,3.44,00:38:26:23:00,771.1060000000001,409.5645,-1.6115
346,3.45,00:38:26:23:02,771.0210000000001,409.5705,-1.8205
347,3.46,00:38:26:23:03,770.8285,409.5655,-2.015
348,3.47,00:38:26:24:00,770.7410000000001,409.5475,-2.237
349,3.48,00:38:26:24:01,770.6610000000001,409.5525,-2.4605
350,3.49,00:38:26:24:02,770.615,409.5625,-2.6565
351,3.5,00:38:26:24:03,770.7819999999999,409.555,-2.8895
352,3.51,00:38:27:00:00,770.7819999999999,409.555,-2.8895
353,3.52,00:38:27:00:01,770.7785,409.6095,-3.134
354,3.53,00:38:27:00:02,770.8875,409.611,-3.343
355,3.54,00:38:27:00:03,770.9325,409.616,-3.6245
356,3.55,00:38:27:01:00,771.0635,409.6155,-3.877
357,3.56,00:38:27:01:01,771.2035,409.639,-4.1725
358,3.57,00:38:27:01:02,771.3945,409.6395,-4.5145
359,3.58,00:38:27:01:03,771.6030000000001,409.6815,-4.8919999999999995
360,3.59,00:38:27:01:03,771.794,409.7075,-5.3575
361,3.6,00:38:27:02:01,771.9535,409.7355,-5.796
362,3.61,00:38:27:02:01,772.1895,409.7585,-6.3335
363,3.62,00:38:27:02:03,772.446,409.7845,-6.8395
364,3.63,00:38:27:02:03,772.7475,409.7895,-7.3420000000000005
365,3.64,00:38:27:03:01,773.138,409.82199999999995,-7.8745
366,3.65,00:38:27:03:01,773.4955,409.866,-8.4485
367,3.66,00:38:27:03:03,773.8875,409.8825,-9.07
368,3.67,00:38:27:03:03,774.2635,409.931,-9.774
369,3.68,00:38:27:04:01,774.7535,410.00300000000004,-10.52
370,3.69,00:38:27:04:01,775.0445,410.0615,-11.210999999999999
371,3.7,00:38:27:04:03,775.398,410.1185,-11.940999999999999
372,3.71,00:38:27:05:00,775.7545,410.149,-12.7305
373,3.72,00:38:27:05:01,776.0705,410.204,-13.569
374,3.73,00:38:27:05:02,776.43,410.208,-14.418
375,3.74,00:38:27:05:03,776.717,410.23400000000004,-15.2035
376,3.75,00:38:27:06:00,777.1,410.277,-15.969000000000001
377,3.76,00:38:27:06:01,777.1,410.277,-15.969000000000001
378,3.77,00:38:27:06:02,777.28,410.3405,-16.7535
379,3.78,00:38:27:06:03,777.6189999999999,410.411,-17.512999999999998
380,3.79,00:38:27:07:00,777.9545,410.49,-18.293
381,3.8,00:38:27:07:01,778.2885,410.5535,-19.131
382,3.81,00:38:27:07:02,778.5865,410.6435,-20.0495
383,3.82,00:38:27:07:03,778.8389999999999,410.7385,-21.0245
384,3.83,00:38:27:08:00,778.9945,410.8155,-21.986
385,3.84,00:38:27:08:00,779.1260000000001,410.8675,-23.057
386,3.85,00:38:27:08:02,779.2395,410.917,-24.0995
387,3.86,00:38:27:08:02,779.357,410.98400000000004,-25.182
388,3.87,00:38:27:09:00,779.4665,411.025,-26.204
389,3.88,00:38:27:09:00,779.6145,411.0555,-27.2755
390,3.89,00:38:27:09:02,779.7985,411.11,-28.345
391,3.9,00:38:27:09:03,780.0265,411.13699999999994,-29.4675
392,3.91,00:38:27:10:00,780.2555,411.17400000000004,-30.4875
393,3.92,00:38:27:10:01,780.5055,411.1985,-31.552
394,3.93,00:38:27:10:02,780.795,411.2425,-32.5915
395,3.94,00:38:27:10:03,781.115,411.2505,-33.58
396,3.95,00:38:27:11:00,781.3545,411.276,-34.529
397,3.96,00:38:27:11:01,781.6189999999999,411.278,-35.3765
398,3.97,00:38:27:11:02,781.9069999999999,411.2625,-36.119
399,3.98,00:38:27:11:03,782.188,411.2385,-36.7985
400,3.99,00:38:27:12:00,782.4685,411.2285,-37.4895
401,4.0,00:38:27:12:01,782.679,411.2385,-38.2155
402,4.01,00:38:27:12:01,782.679,411.2385,-38.2155
403,4.02,00:38:27:12:03,782.8425,411.2555,-38.993
404,4.03,00:38:27:13:00,782.943,411.283,-39.8785
405,4.04,00:38:27:13:01,782.9295,411.3205,-40.864000000000004
406,4.05,00:38:27:13:01,782.8655,411.3525,-41.8275
407,4.06,00:38:27:13:03,782.69,411.4095,-42.8775
408,4.07,00:38:27:14:00,782.4955,411.44599999999997,-43.9385
409,4.08,00:38:27:14:01,782.2805,411.50699999999995,-45.053999999999995
410,4.09,00:38:27:14:01,782.1005,411.5135,-46.1605
411,4.1,00:38:27:14:02,781.88,411.523,-47.2745
412,4.11,00:38:27:15:00,781.699,411.5295,-48.395
413,4.12,00:38:27:15:01,781.572,411.4935,-49.482
414,4.13,00:38:27:15:01,781.405,411.4835,-50.5685
415,4.14,00:38:27:15:02,781.3155,411.462,-51.6455
416,4.15,00:38:27:16:00,781.2395,411.4625,-52.7465
417,4.16,00:38:27:16:01,781.2189999999999,411.444,-53.782
418,4.17,00:38:27:16:01,781.17,411.44800000000004,-54.8425
419,4.18,00:38:27:16:02,781.17,411.4295,-55.858000000000004
420,4.19,00:38:27:17:00,781.1615,411.3595,-56.8815
421,4.2,00:38:27:17:01,781.179,411.35400000000004,-57.8575
422,4.21,00:38:27:17:01,781.1915,411.32800000000003,-58.813
423,4.22,00:38:27:17:02,781.182,411.3185,-59.5925
424,4.23,00:38:27:18:00,781.201,411.278,-60.431999999999995
425,4.24,00:38:27:18:01,781.2310000000001,411.24199999999996,-61.263000000000005
426,4.25,00:38:27:18:02,781.2275,411.214,-62.105
427,4.26,00:38:27:18:02,781.2275,411.214,-62.105
428,4.27,00:38:27:19:00,781.263,411.1855,-62.923
429,4.28,00:38:27:19:01,781.317,411.1435,-63.7555
430,4.29,00:38:27:19:02,781.309,411.092,-64.631
431,4.3,00:38:27:19:02,781.3205,411.048,-65.4975
432,4.31,00:38:27:20:00,781.3955,410.97900000000004,-66.3935
