Frame,Time,SMPTE,bar_head_x,bar_head_y,bar_head_z
266,2.65,00:38:26:03:01,770.5046,1559.1792,-91.5608
267,2.66,00:38:26:03:03,770.6852,1559.1114,-90.5132
268,2.67,00:38:26:03:03,770.8842,1559.0498,-89.3986
269,2.68,00:38:26:04:01,771.1108,1559.007,-88.2264
270,2.69,00:38:26:04:01,771.2946,1558.9908,-87.0236
271,2.7,00:38:26:04:03,771.5028,1558.9618,-85.7874
272,2.71,00:38:26:05:00,771.7384,1558.9552,-84.5144
273,2.72,00:38:26:05:01,771.9204,1558.9492,-83.2332
274,2.73,00:38:26:05:02,772.1454,1558.9474,-81.9424
275,2.74,00:38:26:05:03,772.3106,1558.9706,-80.64699999999998
276,2.75,00:38:26:06:00,772.5388,1558.9766,-79.2972
277,2.76,00:38:26:06:01,772.5388,1558.9766,-79.2972
278,2.77,00:38:26:06:02,772.8862,1558.9438,-77.8742
279,2.78,00:38:26:06:03,773.1706,1558.989,-76.4692
280,2.79,00:38:26:07:00,773.4546,1559.0436,-75.0076
281,2.8,00:38:26:07:01,773.7824,1559.0984,-73.5494
282,2.81,00:38:26:07:02,774.125,1559.1596,-72.0738
283,2.82,00:38:26:07:02,774.4764,1559.2414,-70.557
284,2.83,00:38:26:08:00,774.8496,1559.3242,-69.0108
285,2.84,00:38:26:08:00,775.2092,1559.4114,-67.4412
286,2.85,00:38:26:08:02,775.627,1559.5438,-65.8304
287,2.86,00:38:26:08:02,776.0076,1559.678,-64.2032
288,2.87,00:38:26:09:00,776.4414,1559.8398,-62.5648
289,2.88,00:38:26:09:00,776.8639999999998,1560.0202,-60.928
290,2.89,00:38:26:09:02,777.2719999999998,1560.1858,-59.3162
291,2.9,00:38:26:09:03,777.7096,1560.3618,-57.7002
292,2.91,00:38:26:10:00,778.1308,1560.53,-56.0426
293,2.92,00:38:26:10:01,778.5432,1560.7268,-54.3896
294,2.93,00:38:26:10:02,778.9508,1560.9232,-52.7104
295,2.94,00:38:26:10:03,779.3734,1561.1,-51.0408
296,2.95,00:38:26:11:00,779.7728,1561.3,-49.372
297,2.96,00:38:26:11:01,780.1604,1561.497,-47.7178
298,2.97,00:38:26:11:02,780.5384,1561.686,-46.1118
299,2.98,00:38:26:11:03,780.9119999999998,1561.8586,-44.4852
300,2.99,00:38:26:12:00,781.293,1562.0312,-42.8502
301,3.0,00:38:26:12:01,781.6134,1562.1684,-41.284
302,3.01,00:38:26:12:02,781.6134,1562.1684,-41.284
303,3.02,00:38:26:12:03,781.9830000000002,1562.2796,-39.7386
304,3.03,00:38:26:13:00,782.2968,1562.3592,-38.2508
305,3.04,00:38:26:13:01,782.6404,1562.4378,-36.7986
306,3.05,00:38:26:13:02,782.9736,1562.5042,-35.412
307,3.06,00:38:26:13:03,783.2844,1562.5428,-34.0726
308,3.07,00:38:26:14:00,783.6078,1562.5734,-32.7728
309,3.08,00:38:26:14:01,783.9246,1562.5804,-31.4862
310,3.09,00:38:26:14:01,784.2132,1562.5926,-30.2322
311,3.1,00:38:26:14:03,784.5244,1562.5804,-29.0574
312,3.11,00:38:26:14:03,784.837,1562.5708,-27.946
313,3.12,00:38:26:15:01,785.1584,1562.5786,-26.941
314,3.13,00:38:26:15:01,785.4774,1562.6254,-26.0152
315,3.14,00:38:26:15:03,785.7648,1562.6832,-25.15
316,3.15,00:38:26:15:03,786.084,1562.7776,-24.3438
317,3.16,00:38:26:16:01,786.398,1562.8436,-23.573
318,3.17,00:38:26:16:01,786.6906,1562.8964,-22.835
319,3.18,00:38:26:16:03,786.9818,1562.9334,-22.1022
320,3.19,00:38:26:16:03,787.1692,1563.0024,-21.4712
321,3.2,00:38:26:17:01,787.4296,1562.9812,-20.8706
322,3.21,00:38:26:17:01,787.6854,1562.9684,-20.3188
323,3.22,00:38:26:17:03,787.9098,1562.9462,-19.8042
324,3.23,00:38:26:18:00,788.1038,1562.9282,-19.3126
325,3.24,00:38:26:18:01,788.2589999999999,1562.9012,-18.8246
326,3.25,00:38:26:18:02,788.4218,1562.8768,-18.3606
327,3.26,00:38:26:18:03,788.4218,1562.8768,-18.3606
328,3.27,00:38:26:19:00,788.5772,1562.8538,-17.8986
329,3.28,00:38:26:19:01,788.7552,1562.7804,-17.485
330,3.29,00:38:26:19:02,788.8208,1562.7396,-17.1894
331,3.3,00:38:26:19:03,788.8694,1562.7104,-16.9762
332,3.31,00:38:26:20:00,788.8804,1562.6792,-16.8408
333,3.32,00:38:26:20:01,788.8644,1562.6268,-16.761
334,3.33,00:38:26:20:02,788.727,1562.6086,-16.7504
335,3.34,00:38:26:20:02,788.6346,1562.5426,-16.7236
336,3.35,00:38:26:21:00,788.5136,1562.4824,-16.726
337,3.36,00:38:26:21:00,788.4014,1562.4126,-16.7734
338,3.37,00:38:26:21:02,788.2622,1562.3524,-16.8726
339,3.38,00:38:26:21:02,788.1154,1562.2620000000004,-17.0318
340,3.39,00:38:26:22:00,787.9554,1562.198,-17.2856
341,3.4,00:38:26:22:00,787.8038,1562.1136,-17.6006
342,3.41,00:38:26:22:02,787.6292,1561.991,-17.9674
343,3.42,00:38:26:22:02,787.4658,1561.8454,-18.352
344,3.43,00:38:26:23:00,787.2984,1561.7068,-18.7806
345,3.44,00:38:26:23:00,787.1294,1561.542,-19.2278
346,3.45,00:38:26:23:02,787.0432,1561.332,-19.6678
347,3.46,00:38:26:23:03,786.789,1561.1922,-20.195
348,3.47,00:38:26:24:00,786.6158,1560.9728,-20.7446
349,3.48,00:38:26:24:01,786.4038,1560.7642,-21.3174
350,3.49,00:38:26:24:02,786.175,1560.5174,-21.9418
351,3.5,00:38:26:24:03,785.9860000000001,1560.1736,-22.5536
352,3.51,00:38:27:00:00,785.9860000000001,1560.1736,-22.5536
353,3.52,00:38:27:00:01,785.6518,1559.9312,-23.2208
354,3.53,00:38:27:00:02,785.3688,1559.677,-23.8794
355,3.54,00:38:27:00:03,785.0822,1559.4448,-24.5456
356,3.55,00:38:27:01:00,784.8342,1559.1516,-25.2248
357,3.56,00:38:27:01:01,784.551,1558.9288,-25.9408
358,3.57,00:38:27:01:02,784.1776,1558.734,-26.726
359,3.58,00:38:27:01:03,783.8356,1558.5126,-27.5442
360,3.59,00:38:27:01:03,783.5918,1558.2984,-28.4294
361,3.6,00:38:27:02:01,783.3576,1558.0284,-29.3086
362,3.61,00:38:27:02:01,782.9132,1557.8282,-30.2688
363,3.62,00:38:27:02:03,782.6484,1557.58,-31.269
364,3.63,00:38:27:02:03,782.3266,1557.3228,-32.296
365,3.64,00:38:27:03:01,782.0348,1557.0342,-33.31
366,3.65,00:38:27:03:01,781.595,1556.8370000000002,-34.4286
367,3.66,00:38:27:03:03,781.2104,1556.6238,-35.5368
368,3.67,00:38:27:03:03,780.7974,1556.4076,-36.7052
369,3.68,00:38:27:04:01,780.4392,1556.1106,-37.9476
370,3.69,00:38:27:04:01,779.8918,1555.9142,-39.256
371,3.7,00:38:27:04:03,779.4266,1555.6758,-40.5814
372,3.71,00:38:27:05:00,778.9292,1555.4218,-41.945
373,3.72,00:38:27:05:01,778.4616,1555.1326,-43.333
374,3.73,00:38:27:05:02,777.8412,1554.9438,-44.8002
375,3.74,00:38:27:05:03,777.2876,1554.7154,-46.2614
376,3.75,00:38:27:06:00,776.793,1554.4372,-47.7516
377,3.76,00:38:27:06:01,776.793,1554.4372,-47.7516
378,3.77,00:38:27:06:02,776.1252,1554.2582,-49.3556
379,3.78,00:38:27:06:03,775.5189999999999,1554.0406,-50.98
380,3.79,00:38:27:07:00,774.9756,1553.7776,-52.6626
381,3.8,00:38:27:07:01,774.283,1553.6098,-54.4614
382,3.81,00:38:27:07:02,773.6638,1553.3984,-56.3036
383,3.82,00:38:27:07:03,773.0968,1553.154,-58.1836
384,3.83,00:38:27:08:00,772.3864,1553.0334,-60.1672
385,3.84,00:38:27:08:00,771.7516,1552.8802,-62.1492
386,3.85,00:38:27:08:02,771.1328,1552.689,-64.1492
387,3.86,00:38:27:08:02,770.4192,1552.6158,-66.2234
388,3.87,00:38:27:09:00,769.7502,1552.5088,-68.316
389,3.88,00:38:27:09:00,769.1456,1552.3472,-70.399
390,3.89,00:38:27:09:02,768.3916,1552.233,-72.5704
391,3.9,00:38:27:09:03,767.698,1552.0568,-74.7474
392,3.91,00:38:27:10:00,767.0902,1551.8042,-76.95100000000002
